Year,Annee,ISO,Jurisdiction,Juridiction,Species-group,Groupe-d'especes,Tenure-En,Tenure-Fr,Area,Superficie
2000,2000,YT,Yukon,Yukon,Fir,Sapin,Private land,Terres privees,0,0
2000,2000,YT,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2000,2000,YT,Yukon,Yukon,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2000,2000,YT,Yukon,Yukon,Pine,Pin,Private land,Terres privees,0,0
2000,2000,YT,Yukon,Yukon,Spruce,epinette,Private land,Terres privees,0,0
2000,2000,YT,Yukon,Yukon,Unspecified,Indeterminee,Private land,Terres privees,0,0
2000,2000,YT,Yukon,Yukon,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2000,2000,YT,Yukon,Yukon,Fir,Sapin,Provincial land,Terres provinciales,0,0
2000,2000,YT,Yukon,Yukon,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2000,2000,YT,Yukon,Yukon,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2000,2000,YT,Yukon,Yukon,Pine,Pin,Provincial land,Terres provinciales,140,140
2000,2000,YT,Yukon,Yukon,Spruce,epinette,Provincial land,Terres provinciales,437,437
2000,2000,YT,Yukon,Yukon,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2001,2001,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2001,2001,AB,Alberta,Alberta,Fir,Sapin,Federal land,Terres federales,0,0
2001,2001,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2001,2001,AB,Alberta,Alberta,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2001,2001,AB,Alberta,Alberta,Pine,Pin,Federal land,Terres federales,0,0
2001,2001,AB,Alberta,Alberta,Spruce,epinette,Federal land,Terres federales,0,0
2001,2001,AB,Alberta,Alberta,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2001,2001,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2001,2001,AB,Alberta,Alberta,Fir,Sapin,Private land,Terres privees,0,0
2001,2001,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2001,2001,AB,Alberta,Alberta,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2001,2001,AB,Alberta,Alberta,Pine,Pin,Private land,Terres privees,0,0
2001,2001,AB,Alberta,Alberta,Spruce,epinette,Private land,Terres privees,0,0
2001,2001,AB,Alberta,Alberta,Unspecified,Indeterminee,Private land,Terres privees,0,0
2001,2001,AB,Alberta,Alberta,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,10,10
2001,2001,AB,Alberta,Alberta,Fir,Sapin,Provincial land,Terres provinciales,0,0
2001,2001,AB,Alberta,Alberta,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,76,76
2001,2001,AB,Alberta,Alberta,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2001,2001,AB,Alberta,Alberta,Pine,Pin,Provincial land,Terres provinciales,26221,26221
2001,2001,AB,Alberta,Alberta,Spruce,epinette,Provincial land,Terres provinciales,35320,35320
2001,2001,AB,Alberta,Alberta,Unspecified,Indeterminee,Provincial land,Terres provinciales,283,283
2001,2001,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,18,18
2001,2001,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Federal land,Terres federales,0,0
2001,2001,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2001,2001,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2001,2001,BC,British Columbia,Colombie-Britannique,Pine,Pin,Federal land,Terres federales,0,0
2001,2001,BC,British Columbia,Colombie-Britannique,Spruce,epinette,Federal land,Terres federales,0,0
2001,2001,BC,British Columbia,Colombie-Britannique,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2001,2001,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolie,Private land,Terres privees,436,436
2001,2001,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Private land,Terres privees,0,0
2001,2001,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,21,21
2001,2001,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,163,163
2001,2001,BC,British Columbia,Colombie-Britannique,Pine,Pin,Private land,Terres privees,7,7
2001,2001,BC,British Columbia,Colombie-Britannique,Spruce,epinette,Private land,Terres privees,1,1
2001,2001,BC,British Columbia,Colombie-Britannique,Unspecified,Indeterminee,Private land,Terres privees,0,0
2001,2001,BC,British Columbia,Colombie-Britannique,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,10816,10816
2001,2001,BC,British Columbia,Colombie-Britannique,Fir,Sapin,Provincial land,Terres provinciales,3475,3475
2001,2001,BC,British Columbia,Colombie-Britannique,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,271,271
2001,2001,BC,British Columbia,Colombie-Britannique,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,19185,19185
2001,2001,BC,British Columbia,Colombie-Britannique,Pine,Pin,Provincial land,Terres provinciales,81514,81514
2001,2001,BC,British Columbia,Colombie-Britannique,Spruce,epinette,Provincial land,Terres provinciales,49508,49508
2001,2001,BC,British Columbia,Colombie-Britannique,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2001,2001,MB,Manitoba,Manitoba,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2001,2001,MB,Manitoba,Manitoba,Fir,Sapin,Federal land,Terres federales,0,0
2001,2001,MB,Manitoba,Manitoba,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2001,2001,MB,Manitoba,Manitoba,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2001,2001,MB,Manitoba,Manitoba,Pine,Pin,Federal land,Terres federales,0,0
2001,2001,MB,Manitoba,Manitoba,Spruce,epinette,Federal land,Terres federales,0,0
2001,2001,MB,Manitoba,Manitoba,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2001,2001,MB,Manitoba,Manitoba,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2001,2001,MB,Manitoba,Manitoba,Fir,Sapin,Private land,Terres privees,0,0
2001,2001,MB,Manitoba,Manitoba,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2001,2001,MB,Manitoba,Manitoba,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2001,2001,MB,Manitoba,Manitoba,Pine,Pin,Private land,Terres privees,0,0
2001,2001,MB,Manitoba,Manitoba,Spruce,epinette,Private land,Terres privees,0,0
2001,2001,MB,Manitoba,Manitoba,Unspecified,Indeterminee,Private land,Terres privees,0,0
2001,2001,MB,Manitoba,Manitoba,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2001,2001,MB,Manitoba,Manitoba,Fir,Sapin,Provincial land,Terres provinciales,0,0
2001,2001,MB,Manitoba,Manitoba,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2001,2001,MB,Manitoba,Manitoba,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2001,2001,MB,Manitoba,Manitoba,Pine,Pin,Provincial land,Terres provinciales,1218,1218
2001,2001,MB,Manitoba,Manitoba,Spruce,epinette,Provincial land,Terres provinciales,7793,7793
2001,2001,MB,Manitoba,Manitoba,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Fir,Sapin,Federal land,Terres federales,0,0
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Pine,Pin,Federal land,Terres federales,0,0
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Spruce,epinette,Federal land,Terres federales,0,0
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Fir,Sapin,Private land,Terres privees,0,0
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,2174,2174
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Pine,Pin,Private land,Terres privees,271,271
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Spruce,epinette,Private land,Terres privees,4737,4737
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indeterminee,Private land,Terres privees,1557,1557
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Fir,Sapin,Provincial land,Terres provinciales,0,0
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,40,40
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Pine,Pin,Provincial land,Terres provinciales,1502,1502
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Spruce,epinette,Provincial land,Terres provinciales,5942,5942
2001,2001,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Federal land,Terres federales,0,0
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Federal land,Terres federales,235,235
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,epinette,Federal land,Terres federales,195,195
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Private land,Terres privees,0,0
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Private land,Terres privees,0,0
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,epinette,Private land,Terres privees,93,93
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indeterminee,Private land,Terres privees,0,0
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fir,Sapin,Provincial land,Terres provinciales,0,0
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,6,6
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pine,Pin,Provincial land,Terres provinciales,200,200
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce,epinette,Provincial land,Terres provinciales,3886,3886
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Fir,Sapin,Federal land,Terres federales,0,0
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Pine,Pin,Federal land,Terres federales,0,0
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Spruce,epinette,Federal land,Terres federales,0,0
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Fir,Sapin,Private land,Terres privees,86,86
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,1,1
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,22,22
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Pine,Pin,Private land,Terres privees,248,248
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Spruce,epinette,Private land,Terres privees,10420,10420
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Unspecified,Indeterminee,Private land,Terres privees,0,0
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Fir,Sapin,Provincial land,Terres provinciales,0,0
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Pine,Pin,Provincial land,Terres provinciales,0,0
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Spruce,epinette,Provincial land,Terres provinciales,1703,1703
2001,2001,NS,Nova Scotia,Nouvelle-ecosse,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Federal land,Terres federales,0,0
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Pine,Pin,Federal land,Terres federales,0,0
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce,epinette,Federal land,Terres federales,0,0
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Private land,Terres privees,0,0
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Pine,Pin,Private land,Terres privees,0,0
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce,epinette,Private land,Terres privees,0,0
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indeterminee,Private land,Terres privees,0,0
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Fir,Sapin,Provincial land,Terres provinciales,0,0
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,0,0
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,0,0
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Pine,Pin,Provincial land,Terres provinciales,0,0
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce,epinette,Provincial land,Terres provinciales,84,84
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2001,2001,NU,Nunavut,Nunavut,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2001,2001,NU,Nunavut,Nunavut,Fir,Sapin,Federal land,Terres federales,0,0
2001,2001,NU,Nunavut,Nunavut,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,0,0
2001,2001,NU,Nunavut,Nunavut,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,0,0
2001,2001,NU,Nunavut,Nunavut,Pine,Pin,Federal land,Terres federales,0,0
2001,2001,NU,Nunavut,Nunavut,Spruce,epinette,Federal land,Terres federales,0,0
2001,2001,NU,Nunavut,Nunavut,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2001,2001,ON,Ontario,Ontario,Douglas-fir,Douglas taxifolie,Federal land,Terres federales,0,0
2001,2001,ON,Ontario,Ontario,Fir,Sapin,Federal land,Terres federales,0,0
2001,2001,ON,Ontario,Ontario,Miscellaneous hardwoods,Feuillus divers,Federal land,Terres federales,22,22
2001,2001,ON,Ontario,Ontario,Miscellaneous softwoods,Resineux divers,Federal land,Terres federales,1,1
2001,2001,ON,Ontario,Ontario,Pine,Pin,Federal land,Terres federales,83,83
2001,2001,ON,Ontario,Ontario,Spruce,epinette,Federal land,Terres federales,2,2
2001,2001,ON,Ontario,Ontario,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2001,2001,ON,Ontario,Ontario,Douglas-fir,Douglas taxifolie,Private land,Terres privees,0,0
2001,2001,ON,Ontario,Ontario,Fir,Sapin,Private land,Terres privees,0,0
2001,2001,ON,Ontario,Ontario,Miscellaneous hardwoods,Feuillus divers,Private land,Terres privees,0,0
2001,2001,ON,Ontario,Ontario,Miscellaneous softwoods,Resineux divers,Private land,Terres privees,0,0
2001,2001,ON,Ontario,Ontario,Pine,Pin,Private land,Terres privees,0,0
2001,2001,ON,Ontario,Ontario,Spruce,epinette,Private land,Terres privees,0,0
2001,2001,ON,Ontario,Ontario,Unspecified,Indeterminee,Private land,Terres privees,0,0
2001,2001,ON,Ontario,Ontario,Douglas-fir,Douglas taxifolie,Provincial land,Terres provinciales,0,0
2001,2001,ON,Ontario,Ontario,Fir,Sapin,Provincial land,Terres provinciales,0,0
2001,2001,ON,Ontario,Ontario,Miscellaneous hardwoods,Feuillus divers,Provincial land,Terres provinciales,5527,5527
2001,2001,ON,Ontario,Ontario,Miscellaneous softwoods,Resineux divers,Provincial land,Terres provinciales,4236,4236
2001,2001,ON,Ontario,Ontario,Pine,Pin,Provincial land,Terres provinciales,33929,33929
2001,2001,ON,Ontario,Ontario,Spruce,epinette,Provincial land,Terres provinciales,52639,52639
2001,2001,ON,Ontario,Ontario,Unspecified,Indeterminee,Provincial land,Terres provinciales,712,712
