Year,ISO,Jurisdiction,Species group,Tenure (En),Volume (cubic metres) (En),Data qualifier
2008,ON,Ontario,Hardwoods,Private land,1808769,E
2008,ON,Ontario,Softwoods,Private land,1326880,E
2008,ON,Ontario,Softwoods,Provincial land,20296749,E
2008,ON,Ontario,Hardwoods,Provincial land,10772160,E
2008,PE,Prince Edward Island,Softwoods,Provincial land,30000,e
2008,PE,Prince Edward Island,Softwoods,Private land,270000,e
2008,PE,Prince Edward Island,Hardwoods,Provincial land,10000,e
2008,PE,Prince Edward Island,Hardwoods,Private land,150000,e
2008,PE,Prince Edward Island,Unspecified,Provincial land,0,u
2008,PE,Prince Edward Island,Unspecified,Private land,0,u
2008,PE,Prince Edward Island,Hardwoods,Federal land,0,u
2008,PE,Prince Edward Island,Softwoods,Federal land,0,u
2008,PE,Prince Edward Island,Unspecified,Federal land,0,u
2008,QC,Quebec,Softwoods,Provincial land,24343708,e
2008,QC,Quebec,Softwoods,Private land,5797350,e
2008,QC,Quebec,Hardwoods,Provincial land,10855634,e
2008,QC,Quebec,Hardwoods,Private land,6823000,e
2008,QC,Quebec,Unspecified,Provincial land,0,u
2008,QC,Quebec,Unspecified,Private land,0,u
2008,QC,Quebec,Hardwoods,Federal land,13674,a
2008,QC,Quebec,Softwoods,Federal land,5814,a
2008,QC,Quebec,Unspecified,Federal land,157121,a
2008,SK,Saskatchewan,Softwoods,Provincial land,4326034,r
2008,SK,Saskatchewan,Softwoods,Private land,80000,e
2008,SK,Saskatchewan,Hardwoods,Provincial land,3989723,r
2008,SK,Saskatchewan,Hardwoods,Private land,200000,e
2008,SK,Saskatchewan,Unspecified,Provincial land,0,r
2008,SK,Saskatchewan,Unspecified,Private land,0,e
2008,SK,Saskatchewan,Hardwoods,Federal land,0,u
2008,SK,Saskatchewan,Softwoods,Federal land,0,u
2008,SK,Saskatchewan,Unspecified,Federal land,0,u
2008,YT,Yukon,Softwoods,Provincial land,337000,a
2008,YT,Yukon,Softwoods,Private land,0,a
2008,YT,Yukon,Hardwoods,Provincial land,0,a
2008,YT,Yukon,Hardwoods,Private land,0,a
2008,YT,Yukon,Unspecified,Provincial land,0,u
2008,YT,Yukon,Unspecified,Private land,0,u
2008,YT,Yukon,Hardwoods,Federal land,0,u
2008,YT,Yukon,Softwoods,Federal land,0,u
2008,YT,Yukon,Unspecified,Federal land,0,u
2009,AB,Alberta,Hardwoods,Private land,1587300,E
2009,AB,Alberta,Softwoods,Private land,138976,E
2009,AB,Alberta,Softwoods,Provincial land,18614646,a
2009,AB,Alberta,Hardwoods,Provincial land,11766048,a
2009,AB,Alberta,Unspecified,Provincial land,0,u
2009,AB,Alberta,Hardwoods,Federal land,0,u
2009,AB,Alberta,Softwoods,Federal land,0,u
2009,AB,Alberta,Unspecified,Federal land,0,u
2009,BC,British Columbia,Hardwoods,Private land,526273,E
2009,BC,British Columbia,Softwoods,Private land,7165086,E
2009,BC,British Columbia,Hardwoods,Provincial land,3092632,E
2009,BC,British Columbia,Softwoods,Provincial land,80313680,E
2009,BC,British Columbia,Unspecified,Provincial land,0,E
2009,BC,British Columbia,Softwoods,Private land regulated,0,u
2009,BC,British Columbia,Hardwoods,Private land regulated,0,u
2009,BC,British Columbia,Unspecified,Private land regulated,0,u
2009,BC,British Columbia,Hardwoods,Federal land,0,u
2009,BC,British Columbia,Softwoods,Federal land,0,u
2009,BC,British Columbia,Unspecified,Federal land,0,u
2009,GC,Canada,Hardwoods,Federal land,12160,a
2009,GC,Canada,Softwoods,Federal land,5690,a
2009,GC,Canada,Unspecified,Federal land,157121,a
2009,MB,Manitoba,Softwoods,Provincial land,5618802,e
2009,MB,Manitoba,Softwoods,Private land,40480,e
2009,MB,Manitoba,Hardwoods,Provincial land,2729399,e
2009,MB,Manitoba,Hardwoods,Private land,563210,e
2009,MB,Manitoba,Unspecified,Provincial land,0,u
2009,MB,Manitoba,Unspecified,Private land,0,u
2009,MB,Manitoba,Hardwoods,Federal land,0,u
2009,MB,Manitoba,Softwoods,Federal land,0,u
2009,MB,Manitoba,Unspecified,Federal land,0,u
2009,NB,New Brunswick,Softwoods,Provincial land,3485238,a
2009,NB,New Brunswick,Softwoods,Private land,3484700,a
2009,NB,New Brunswick,Hardwoods,Provincial land,1819438,a
2009,NB,New Brunswick,Hardwoods,Private land,2904600,a
2009,NB,New Brunswick,Unspecified,Provincial land,0,u
2009,NB,New Brunswick,Unspecified,Private land,0,u
2009,NB,New Brunswick,Hardwoods,Federal land,0,u
2009,NB,New Brunswick,Softwoods,Federal land,0,u
2009,NB,New Brunswick,Unspecified,Federal land,0,u
2009,NL,Newfoundland and Labrador,Softwoods,Provincial land,1302070,e
2009,NL,Newfoundland and Labrador,Softwoods,Private land,1026400,e
2009,NL,Newfoundland and Labrador,Hardwoods,Provincial land,23130,e
2009,NL,Newfoundland and Labrador,Hardwoods,Private land,12360,e
2009,NL,Newfoundland and Labrador,Unspecified,Provincial land,0,u
2009,NL,Newfoundland and Labrador,Unspecified,Private land,0,u
2009,NL,Newfoundland and Labrador,Hardwoods,Federal land,0,u
2009,NL,Newfoundland and Labrador,Softwoods,Federal land,0,u
2009,NL,Newfoundland and Labrador,Unspecified,Federal land,0,u
2009,NS,Nova Scotia,Softwoods,Provincial land,1000000,e
2009,NS,Nova Scotia,Softwoods,Private land,4800000,e
2009,NS,Nova Scotia,Hardwoods,Provincial land,400000,e
2009,NS,Nova Scotia,Hardwoods,Private land,2100000,e
2009,NS,Nova Scotia,Unspecified,Provincial land,0,u
2009,NS,Nova Scotia,Unspecified,Private land,0,u
2009,NS,Nova Scotia,Hardwoods,Federal land,0,u
2009,NS,Nova Scotia,Softwoods,Federal land,0,u
2009,NS,Nova Scotia,Unspecified,Federal land,0,u
2009,NT,Northwest Territories,Softwoods,Provincial land,0,n
2009,NT,Northwest Territories,Softwoods,Private land,0,n
2009,NT,Northwest Territories,Hardwoods,Provincial land,0,n
2009,NT,Northwest Territories,Hardwoods,Private land,0,n
2009,NT,Northwest Territories,Unspecified,Provincial land,0,u
2009,NT,Northwest Territories,Unspecified,Private land,0,u
2009,NT,Northwest Territories,Hardwoods,Federal land,0,u
2009,NT,Northwest Territories,Softwoods,Federal land,0,u
2009,NT,Northwest Territories,Unspecified,Federal land,0,u
2009,NU,Nunavut,Hardwoods,Federal land,0,u
2009,NU,Nunavut,Softwoods,Federal land,0,u
2009,NU,Nunavut,Unspecified,Federal land,0,u
2009,ON,Ontario,Unspecified,Private land,0,u
2009,ON,Ontario,Hardwoods,Federal land,0,u
2009,ON,Ontario,Softwoods,Federal land,0,u
2009,ON,Ontario,Unspecified,Federal land,0,u
2009,ON,Ontario,Hardwoods,Private land,1321022,E
2009,ON,Ontario,Softwoods,Private land,1184517,E
2009,ON,Ontario,Softwoods,Provincial land,19652398,E
2009,ON,Ontario,Hardwoods,Provincial land,10518369,E
2009,PE,Prince Edward Island,Softwoods,Provincial land,30000,e
2009,PE,Prince Edward Island,Softwoods,Private land,270000,e
2009,PE,Prince Edward Island,Hardwoods,Provincial land,10000,e
2009,PE,Prince Edward Island,Hardwoods,Private land,150000,e
2009,PE,Prince Edward Island,Unspecified,Provincial land,0,u
2009,PE,Prince Edward Island,Unspecified,Private land,0,u
2009,PE,Prince Edward Island,Hardwoods,Federal land,0,u
2009,PE,Prince Edward Island,Softwoods,Federal land,0,u
2009,PE,Prince Edward Island,Unspecified,Federal land,0,u
2009,QC,Quebec,Softwoods,Provincial land,23331100,e
2009,QC,Quebec,Softwoods,Private land,5556950,e
2009,QC,Quebec,Hardwoods,Provincial land,9868300,e
2009,QC,Quebec,Hardwoods,Private land,6411800,e
2009,QC,Quebec,Unspecified,Provincial land,0,u
2009,QC,Quebec,Unspecified,Private land,0,u
2009,QC,Quebec,Hardwoods,Federal land,12160,a
2009,QC,Quebec,Softwoods,Federal land,5690,a
2009,QC,Quebec,Unspecified,Federal land,157121,a
2009,SK,Saskatchewan,Softwoods,Provincial land,4326034,r
2009,SK,Saskatchewan,Softwoods,Private land,80000,e
2009,SK,Saskatchewan,Hardwoods,Provincial land,3866806,r
2009,SK,Saskatchewan,Hardwoods,Private land,200000,e
2009,SK,Saskatchewan,Unspecified,Provincial land,0,r
2009,SK,Saskatchewan,Unspecified,Private land,0,e
2009,SK,Saskatchewan,Hardwoods,Federal land,0,u
2009,SK,Saskatchewan,Softwoods,Federal land,0,u
2009,SK,Saskatchewan,Unspecified,Federal land,0,u
2009,YT,Yukon,Softwoods,Provincial land,337000,a
2009,YT,Yukon,Softwoods,Private land,0,a
2009,YT,Yukon,Hardwoods,Provincial land,0,a
2009,YT,Yukon,Hardwoods,Private land,0,a
2009,YT,Yukon,Unspecified,Provincial land,0,u
2009,YT,Yukon,Unspecified,Private land,0,u
2009,YT,Yukon,Hardwoods,Federal land,0,u
2009,YT,Yukon,Softwoods,Federal land,0,u
2009,YT,Yukon,Unspecified,Federal land,0,u
2010,AB,Alberta,Hardwoods,Private land,1058277,E
2010,AB,Alberta,Softwoods,Private land,101984,E
2010,AB,Alberta,Softwoods,Provincial land,18689685,a
2010,AB,Alberta,Hardwoods,Provincial land,12031775,a
2010,AB,Alberta,Unspecified,Provincial land,0,u
2010,AB,Alberta,Hardwoods,Federal land,0,u
2010,AB,Alberta,Softwoods,Federal land,0,u
2010,AB,Alberta,Unspecified,Federal land,0,u
2010,BC,British Columbia,Hardwoods,Private land,426221,E
2010,BC,British Columbia,Softwoods,Private land,6358000,E
2010,BC,British Columbia,Hardwoods,Provincial land,3111488,E
2010,BC,British Columbia,Softwoods,Provincial land,80803350,E
2010,BC,British Columbia,Unspecified,Provincial land,0,E
2010,BC,British Columbia,Softwoods,Private land regulated,0,u
2010,BC,British Columbia,Hardwoods,Private land regulated,0,u
2010,BC,British Columbia,Unspecified,Private land regulated,0,u
2010,BC,British Columbia,Hardwoods,Federal land,0,u
2010,BC,British Columbia,Softwoods,Federal land,0,u
2010,BC,British Columbia,Unspecified,Federal land,0,u
2010,GC,Canada,Hardwoods,Federal land,0,u
2010,GC,Canada,Softwoods,Federal land,0,u
2010,MB,Manitoba,Softwoods,Provincial land,5504466,e
2010,MB,Manitoba,Softwoods,Private land,40480,e
2010,MB,Manitoba,Hardwoods,Provincial land,3080586,e
2010,MB,Manitoba,Hardwoods,Private land,563210,e
2010,MB,Manitoba,Unspecified,Provincial land,0,u
2010,MB,Manitoba,Unspecified,Private land,0,u
2010,MB,Manitoba,Hardwoods,Federal land,0,u
2010,MB,Manitoba,Softwoods,Federal land,0,u
2010,MB,Manitoba,Unspecified,Federal land,0,u
2010,NB,New Brunswick,Softwoods,Provincial land,3485238,a
2010,NB,New Brunswick,Softwoods,Private land,2267700,e
2010,NB,New Brunswick,Hardwoods,Provincial land,1819438,a
2010,NB,New Brunswick,Hardwoods,Private land,1481600,e
2010,NB,New Brunswick,Unspecified,Provincial land,0,u
2010,NB,New Brunswick,Unspecified,Private land,0,u
2010,NB,New Brunswick,Hardwoods,Federal land,0,u
2010,NB,New Brunswick,Softwoods,Federal land,0,u
2010,NB,New Brunswick,Unspecified,Federal land,0,u
2010,NL,Newfoundland and Labrador,Softwoods,Provincial land,902489,e
2010,NL,Newfoundland and Labrador,Softwoods,Private land,547128,e
2010,NL,Newfoundland and Labrador,Hardwoods,Provincial land,43536,e
2010,NL,Newfoundland and Labrador,Hardwoods,Private land,8188,e
2010,NL,Newfoundland and Labrador,Unspecified,Provincial land,0,u
2010,NL,Newfoundland and Labrador,Unspecified,Private land,0,u
2010,NL,Newfoundland and Labrador,Hardwoods,Federal land,0,u
2010,NL,Newfoundland and Labrador,Softwoods,Federal land,0,u
2010,NL,Newfoundland and Labrador,Unspecified,Federal land,0,u
2010,NS,Nova Scotia,Softwoods,Provincial land,1000000,e
2010,NS,Nova Scotia,Softwoods,Private land,4800000,e
2010,NS,Nova Scotia,Hardwoods,Provincial land,400000,e
2010,NS,Nova Scotia,Hardwoods,Private land,2100000,e
2010,NS,Nova Scotia,Unspecified,Provincial land,0,u
2010,NS,Nova Scotia,Unspecified,Private land,0,u
2010,NS,Nova Scotia,Hardwoods,Federal land,0,u
2010,NS,Nova Scotia,Softwoods,Federal land,0,u
2010,NS,Nova Scotia,Unspecified,Federal land,0,u
2010,NT,Northwest Territories,Softwoods,Provincial land,0,n
2010,NT,Northwest Territories,Softwoods,Private land,0,n
2010,NT,Northwest Territories,Hardwoods,Provincial land,0,n
2010,NT,Northwest Territories,Hardwoods,Private land,0,n
2010,NT,Northwest Territories,Unspecified,Provincial land,0,u
2010,NT,Northwest Territories,Unspecified,Private land,0,u
2010,NT,Northwest Territories,Hardwoods,Federal land,0,u
2010,NT,Northwest Territories,Softwoods,Federal land,0,u
2010,NT,Northwest Territories,Unspecified,Federal land,0,u
2010,NU,Nunavut,Hardwoods,Federal land,0,u
2010,NU,Nunavut,Softwoods,Federal land,0,u
2010,NU,Nunavut,Unspecified,Federal land,0,u
2010,ON,Ontario,Unspecified,Private land,0,u
2010,ON,Ontario,Hardwoods,Federal land,0,u
2010,ON,Ontario,Softwoods,Federal land,0,u
2010,ON,Ontario,Unspecified,Federal land,0,u
2010,ON,Ontario,Hardwoods,Private land,1213592,E
2010,ON,Ontario,Softwoods,Private land,1105441,E
2010,ON,Ontario,Softwoods,Provincial land,19380259,E
2010,ON,Ontario,Hardwoods,Provincial land,10690553,E
2010,PE,Prince Edward Island,Softwoods,Provincial land,30000,e
2010,PE,Prince Edward Island,Softwoods,Private land,270000,e
2010,PE,Prince Edward Island,Hardwoods,Provincial land,10000,e
2010,PE,Prince Edward Island,Hardwoods,Private land,150000,e
2010,PE,Prince Edward Island,Unspecified,Provincial land,0,u
2010,PE,Prince Edward Island,Unspecified,Private land,0,u
2010,PE,Prince Edward Island,Hardwoods,Federal land,0,u
2010,PE,Prince Edward Island,Softwoods,Federal land,0,u
2010,PE,Prince Edward Island,Unspecified,Federal land,0,u
2010,QC,Quebec,Softwoods,Provincial land,23330200,e
2010,QC,Quebec,Softwoods,Private land,5556950,e
2010,QC,Quebec,Hardwoods,Provincial land,9867800,e
2010,QC,Quebec,Hardwoods,Private land,6411800,e
2010,QC,Quebec,Unspecified,Provincial land,0,u
2010,QC,Quebec,Unspecified,Private land,0,u
2010,QC,Quebec,Hardwoods,Federal land,12160,a
2010,QC,Quebec,Softwoods,Federal land,5690,a
2010,QC,Quebec,Unspecified,Federal land,157121,a
2010,SK,Saskatchewan,Softwoods,Provincial land,4361034,r
2010,SK,Saskatchewan,Softwoods,Private land,80000,e
2010,SK,Saskatchewan,Hardwoods,Provincial land,3876806,r
2010,SK,Saskatchewan,Hardwoods,Private land,200000,e
2010,SK,Saskatchewan,Unspecified,Provincial land,0,r
2010,SK,Saskatchewan,Unspecified,Private land,0,e
2010,SK,Saskatchewan,Hardwoods,Federal land,0,u
2010,SK,Saskatchewan,Softwoods,Federal land,0,u
2010,SK,Saskatchewan,Unspecified,Federal land,0,u
2010,YT,Yukon,Softwoods,Provincial land,337000,a
2010,YT,Yukon,Softwoods,Private land,0,a
2010,YT,Yukon,Hardwoods,Provincial land,0,a
2010,YT,Yukon,Hardwoods,Private land,0,a
2010,YT,Yukon,Unspecified,Provincial land,0,u
2010,YT,Yukon,Unspecified,Private land,0,u
2010,YT,Yukon,Hardwoods,Federal land,0,u
2010,YT,Yukon,Softwoods,Federal land,0,u
2010,YT,Yukon,Unspecified,Federal land,0,u
2011,AB,Alberta,Hardwoods,Private land,830339,E
2011,AB,Alberta,Softwoods,Private land,111598,E
2011,AB,Alberta,Softwoods,Provincial land,18831536,a
2011,AB,Alberta,Hardwoods,Provincial land,12223868,a
2011,AB,Alberta,Unspecified,Provincial land,0,u
2011,AB,Alberta,Hardwoods,Federal land,0,u
2011,AB,Alberta,Softwoods,Federal land,0,u
2011,AB,Alberta,Unspecified,Federal land,0,u
2011,BC,British Columbia,Hardwoods,Private land,360249,E
2011,BC,British Columbia,Softwoods,Private land,5802618,E
2011,BC,British Columbia,Hardwoods,Provincial land,2933939,E
2011,BC,British Columbia,Softwoods,Provincial land,76192501,E
2011,BC,British Columbia,Unspecified,Provincial land,0,E
2011,BC,British Columbia,Softwoods,Private land regulated,0,u
2011,BC,British Columbia,Hardwoods,Private land regulated,0,u
2011,BC,British Columbia,Unspecified,Private land regulated,0,u
2011,BC,British Columbia,Hardwoods,Federal land,0,u
2011,BC,British Columbia,Softwoods,Federal land,0,u
2011,BC,British Columbia,Unspecified,Federal land,0,u
2011,MB,Manitoba,Softwoods,Provincial land,5504466,e
2011,MB,Manitoba,Softwoods,Private land,40480,e
2011,MB,Manitoba,Hardwoods,Provincial land,3080586,e
2011,MB,Manitoba,Hardwoods,Private land,563210,e
2011,MB,Manitoba,Unspecified,Provincial land,0,u
2011,MB,Manitoba,Unspecified,Private land,0,u
2011,MB,Manitoba,Hardwoods,Federal land,0,u
2011,MB,Manitoba,Softwoods,Federal land,0,u
2011,MB,Manitoba,Unspecified,Federal land,0,u
2011,NB,New Brunswick,Softwoods,Provincial land,3485238,a
2011,NB,New Brunswick,Softwoods,Private land,2267700,e
2011,NB,New Brunswick,Hardwoods,Provincial land,1819438,a
2011,NB,New Brunswick,Hardwoods,Private land,1481600,e
2011,NB,New Brunswick,Unspecified,Provincial land,0,u
2011,NB,New Brunswick,Unspecified,Private land,0,u
2011,NB,New Brunswick,Hardwoods,Federal land,0,u
2011,NB,New Brunswick,Softwoods,Federal land,0,u
2011,NB,New Brunswick,Unspecified,Federal land,0,u
2011,NL,Newfoundland and Labrador,Softwoods,Provincial land,2074685,a
2011,NL,Newfoundland and Labrador,Softwoods,Private land,844500,a
2011,NL,Newfoundland and Labrador,Hardwoods,Provincial land,43000,a
2011,NL,Newfoundland and Labrador,Hardwoods,Private land,10900,a
2011,NL,Newfoundland and Labrador,Unspecified,Provincial land,0,a
2011,NL,Newfoundland and Labrador,Unspecified,Private land,0,a
2011,NL,Newfoundland and Labrador,Hardwoods,Federal land,0,u
2011,NL,Newfoundland and Labrador,Softwoods,Federal land,0,u
2011,NL,Newfoundland and Labrador,Unspecified,Federal land,0,u
2011,NS,Nova Scotia,Softwoods,Provincial land,1000000,e
2011,NS,Nova Scotia,Softwoods,Private land,4800000,e
2011,NS,Nova Scotia,Hardwoods,Provincial land,400000,e
2011,NS,Nova Scotia,Hardwoods,Private land,2100000,e
2011,NS,Nova Scotia,Unspecified,Provincial land,0,u
2011,NS,Nova Scotia,Unspecified,Private land,0,u
2011,NS,Nova Scotia,Hardwoods,Federal land,0,u
2011,NS,Nova Scotia,Softwoods,Federal land,0,u
2011,NS,Nova Scotia,Unspecified,Federal land,0,u
2011,NT,Northwest Territories,Softwoods,Provincial land,0,n
2011,NT,Northwest Territories,Softwoods,Private land,0,n
2011,NT,Northwest Territories,Hardwoods,Provincial land,0,n
2011,NT,Northwest Territories,Hardwoods,Private land,0,n
2011,NT,Northwest Territories,Unspecified,Provincial land,0,u
2011,NT,Northwest Territories,Unspecified,Private land,0,u
2011,NT,Northwest Territories,Hardwoods,Federal land,0,u
2011,NT,Northwest Territories,Softwoods,Federal land,0,u
2011,NT,Northwest Territories,Unspecified,Federal land,0,u
2011,NU,Nunavut,Hardwoods,Federal land,0,u
2011,NU,Nunavut,Softwoods,Federal land,0,u
2011,NU,Nunavut,Unspecified,Federal land,0,u
2011,ON,Ontario,Unspecified,Private land,0,u
2011,ON,Ontario,Hardwoods,Federal land,0,u
2011,ON,Ontario,Softwoods,Federal land,0,u
2011,ON,Ontario,Unspecified,Federal land,0,u
2011,ON,Ontario,Hardwoods,Private land,971088,E
2011,ON,Ontario,Softwoods,Private land,1064561,E
2011,ON,Ontario,Softwoods,Provincial land,18737944,E
2011,ON,Ontario,Hardwoods,Provincial land,10497666,E
2011,PE,Prince Edward Island,Softwoods,Provincial land,30000,e
2011,PE,Prince Edward Island,Softwoods,Private land,270000,e
2011,PE,Prince Edward Island,Hardwoods,Provincial land,10000,e
2011,PE,Prince Edward Island,Hardwoods,Private land,150000,e
2011,PE,Prince Edward Island,Unspecified,Provincial land,0,u
2011,PE,Prince Edward Island,Unspecified,Private land,0,u
2011,PE,Prince Edward Island,Hardwoods,Federal land,0,u
2011,PE,Prince Edward Island,Softwoods,Federal land,0,u
2011,PE,Prince Edward Island,Unspecified,Federal land,0,u
2011,QC,Quebec,Softwoods,Provincial land,23320375,p
2011,QC,Quebec,Softwoods,Private land,5556950,e
2011,QC,Quebec,Hardwoods,Provincial land,9864703,p
2011,QC,Quebec,Hardwoods,Private land,6411800,e
2011,QC,Quebec,Unspecified,Provincial land,0,u
2011,QC,Quebec,Unspecified,Private land,0,u
2011,QC,Quebec,Hardwoods,Federal land,12160,a
2011,QC,Quebec,Softwoods,Federal land,5690,a
