Year,Annee,ISO,Jurisdiction,Juridiction,Insect_species,Insecte_espece,Area,Data_qualifier,Superficie,Qualificatifs_de_donnees
2013,2013,PE,Prince Edward Island,Île-du-Prince-edouard,Spruce beetle,Dendroctone de l'epinette,60,e,60,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-edouard,Aspen twoleaf tier,Noctuelle decolorie,0,u,0,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-edouard,Other,Autres,30,e,30,e
2013,2013,QC,Quebec,Quebec,Spruce budworm,Tordeuse des bourgeons de l'epinette,2621520,a,2621520,a
2013,2013,QC,Quebec,Quebec,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2013,2013,QC,Quebec,Quebec,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2013,2013,QC,Quebec,Quebec,Hemlock looper,Arpenteuse de la pruche,17025,a,17025,a
2013,2013,QC,Quebec,Quebec,Forest tent caterpillar,Livree des forets,0,a,0,a
2013,2013,QC,Quebec,Quebec,Spongy moth,Spongieuse,0,a,0,a
2013,2013,QC,Quebec,Quebec,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2013,2013,QC,Quebec,Quebec,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2013,2013,QC,Quebec,Quebec,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2013,2013,QC,Quebec,Quebec,Bruce spanworm,Arpenteuse de Bruce,0,u,0,u
2013,2013,QC,Quebec,Quebec,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2013,2013,QC,Quebec,Quebec,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2013,2013,QC,Quebec,Quebec,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,n,0,n
2013,2013,QC,Quebec,Quebec,Spruce beetle,Dendroctone de l'epinette,0,u,0,u
2013,2013,QC,Quebec,Quebec,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2013,2013,QC,Quebec,Quebec,Other,Autres,674,a,674,a
2013,2013,SK,Saskatchewan,Saskatchewan,Spruce budworm,Tordeuse des bourgeons de l'epinette,9307,a,9307,a
2013,2013,SK,Saskatchewan,Saskatchewan,Jack pine budworm,Tordeuse du pin gris,0,u,0,u
2013,2013,SK,Saskatchewan,Saskatchewan,Mountain pine beetle,Dendroctone du pin ponderosa,0,u,0,u
2013,2013,SK,Saskatchewan,Saskatchewan,Hemlock looper,Arpenteuse de la pruche,0,u,0,u
2013,2013,SK,Saskatchewan,Saskatchewan,Forest tent caterpillar,Livree des forets,0,u,0,u
2013,2013,SK,Saskatchewan,Saskatchewan,Spongy moth,Spongieuse,0,u,0,u
2013,2013,SK,Saskatchewan,Saskatchewan,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,u,0,u
2013,2013,SK,Saskatchewan,Saskatchewan,Balsam fir sawfly,Diprion du sapin,0,u,0,u
2013,2013,SK,Saskatchewan,Saskatchewan,Swaine jack pine sawfly,Diprion de Swaine,0,u,0,u
2013,2013,SK,Saskatchewan,Saskatchewan,Bruce spanworm,Arpenteuse de Bruce,0,u,0,u
2013,2013,SK,Saskatchewan,Saskatchewan,Western spruce budworm,Tordeuse occidentale de l'epinette,0,u,0,u
2013,2013,SK,Saskatchewan,Saskatchewan,Large aspen tortrix,Tordeuse du tremble,0,u,0,u
2013,2013,SK,Saskatchewan,Saskatchewan,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,u,0,u
2013,2013,SK,Saskatchewan,Saskatchewan,Spruce beetle,Dendroctone de l'epinette,0,u,0,u
2013,2013,SK,Saskatchewan,Saskatchewan,Aspen twoleaf tier,Noctuelle decolorie,0,u,0,u
2013,2013,SK,Saskatchewan,Saskatchewan,Other,Autres,99837,a,99837,a
2013,2013,YT,Yukon,Yukon,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,e,0,e
2013,2013,YT,Yukon,Yukon,Jack pine budworm,Tordeuse du pin gris,0,e,0,e
2013,2013,YT,Yukon,Yukon,Mountain pine beetle,Dendroctone du pin ponderosa,0,e,0,e
2013,2013,YT,Yukon,Yukon,Hemlock looper,Arpenteuse de la pruche,0,e,0,e
2013,2013,YT,Yukon,Yukon,Forest tent caterpillar,Livree des forets,0,e,0,e
2013,2013,YT,Yukon,Yukon,Spongy moth,Spongieuse,0,e,0,e
2013,2013,YT,Yukon,Yukon,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,e,0,e
2013,2013,YT,Yukon,Yukon,Balsam fir sawfly,Diprion du sapin,0,e,0,e
2013,2013,YT,Yukon,Yukon,Swaine jack pine sawfly,Diprion de Swaine,0,e,0,e
2013,2013,YT,Yukon,Yukon,Bruce spanworm,Arpenteuse de Bruce,0,e,0,e
2013,2013,YT,Yukon,Yukon,Western spruce budworm,Tordeuse occidentale de l'epinette,0,e,0,e
2013,2013,YT,Yukon,Yukon,Large aspen tortrix,Tordeuse du tremble,5100,e,5100,e
2013,2013,YT,Yukon,Yukon,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,e,0,e
2013,2013,YT,Yukon,Yukon,Spruce beetle,Dendroctone de l'epinette,0,e,0,e
2013,2013,YT,Yukon,Yukon,Aspen twoleaf tier,Noctuelle decolorie,0,e,0,e
2013,2013,YT,Yukon,Yukon,Other,Autres,0,e,0,e
2014,2014,AB,Alberta,Alberta,Spruce budworm,Tordeuse des bourgeons de l'epinette,44387,a,44387,a
2014,2014,AB,Alberta,Alberta,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2014,2014,AB,Alberta,Alberta,Mountain pine beetle,Dendroctone du pin ponderosa,0,s,0,s
2014,2014,AB,Alberta,Alberta,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2014,2014,AB,Alberta,Alberta,Forest tent caterpillar,Livree des forets,3567254,a,3567254,a
2014,2014,AB,Alberta,Alberta,Spongy moth,Spongieuse,0,a,0,a
2014,2014,AB,Alberta,Alberta,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2014,2014,AB,Alberta,Alberta,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2014,2014,AB,Alberta,Alberta,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2014,2014,AB,Alberta,Alberta,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2014,2014,AB,Alberta,Alberta,Western spruce budworm,Tordeuse occidentale de l'epinette,0,a,0,a
2014,2014,AB,Alberta,Alberta,Large aspen tortrix,Tordeuse du tremble,1389,a,1389,a
2014,2014,AB,Alberta,Alberta,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,a,0,a
2014,2014,AB,Alberta,Alberta,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2014,2014,AB,Alberta,Alberta,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2014,2014,AB,Alberta,Alberta,Other,Autres,21852,a,21852,a
2014,2014,BC,British Columbia,Colombie-Britannique,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,a,0,a
2014,2014,BC,British Columbia,Colombie-Britannique,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2014,2014,BC,British Columbia,Colombie-Britannique,Mountain pine beetle,Dendroctone du pin ponderosa,2208687,a,2208687,a
2014,2014,BC,British Columbia,Colombie-Britannique,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2014,2014,BC,British Columbia,Colombie-Britannique,Forest tent caterpillar,Livree des forets,711297,a,711297,a
2014,2014,BC,British Columbia,Colombie-Britannique,Spongy moth,Spongieuse,0,a,0,a
2014,2014,BC,British Columbia,Colombie-Britannique,Blackheaded budworm,Tordeuse a tete noire de l'epinette,4238,a,4238,a
2014,2014,BC,British Columbia,Colombie-Britannique,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2014,2014,BC,British Columbia,Colombie-Britannique,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2014,2014,BC,British Columbia,Colombie-Britannique,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2014,2014,BC,British Columbia,Colombie-Britannique,Western spruce budworm,Tordeuse occidentale de l'epinette,44608,a,44608,a
2014,2014,BC,British Columbia,Colombie-Britannique,Large aspen tortrix,Tordeuse du tremble,937962,a,937962,a
2014,2014,BC,British Columbia,Colombie-Britannique,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,164979,a,164979,a
2014,2014,BC,British Columbia,Colombie-Britannique,Spruce beetle,Dendroctone de l'epinette,288892,a,288892,a
2014,2014,BC,British Columbia,Colombie-Britannique,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2014,2014,BC,British Columbia,Colombie-Britannique,Other,Autres,6718222,a,6718222,a
2014,2014,MB,Manitoba,Manitoba,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,a,0,a
2014,2014,MB,Manitoba,Manitoba,Jack pine budworm,Tordeuse du pin gris,4346,e,4346,e
2014,2014,MB,Manitoba,Manitoba,Mountain pine beetle,Dendroctone du pin ponderosa,0,e,0,e
2014,2014,MB,Manitoba,Manitoba,Hemlock looper,Arpenteuse de la pruche,0,e,0,e
2014,2014,MB,Manitoba,Manitoba,Forest tent caterpillar,Livree des forets,904126,e,904126,e
2014,2014,MB,Manitoba,Manitoba,Spongy moth,Spongieuse,0,e,0,e
2014,2014,MB,Manitoba,Manitoba,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,e,0,e
2014,2014,MB,Manitoba,Manitoba,Balsam fir sawfly,Diprion du sapin,0,e,0,e
2014,2014,MB,Manitoba,Manitoba,Swaine jack pine sawfly,Diprion de Swaine,0,e,0,e
2014,2014,MB,Manitoba,Manitoba,Bruce spanworm,Arpenteuse de Bruce,0,e,0,e
2014,2014,MB,Manitoba,Manitoba,Western spruce budworm,Tordeuse occidentale de l'epinette,0,e,0,e
2014,2014,MB,Manitoba,Manitoba,Large aspen tortrix,Tordeuse du tremble,0,e,0,e
2014,2014,MB,Manitoba,Manitoba,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,e,0,e
2014,2014,MB,Manitoba,Manitoba,Spruce beetle,Dendroctone de l'epinette,0,e,0,e
2014,2014,MB,Manitoba,Manitoba,Aspen twoleaf tier,Noctuelle decolorie,0,e,0,e
2014,2014,MB,Manitoba,Manitoba,Other,Autres,1358,e,1358,e
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,a,0,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Forest tent caterpillar,Livree des forets,0,a,0,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Spongy moth,Spongieuse,0,a,0,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Western spruce budworm,Tordeuse occidentale de l'epinette,0,a,0,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,a,0,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Other,Autres,0,a,0,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce budworm,Tordeuse des bourgeons de l'epinette,50767,a,50767,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hemlock looper,Arpenteuse de la pruche,3083,a,3083,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Forest tent caterpillar,Livree des forets,0,a,0,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spongy moth,Spongieuse,0,a,0,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Western spruce budworm,Tordeuse occidentale de l'epinette,0,a,0,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,a,0,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce beetle,Dendroctone de l'epinette,46839,a,46839,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other,Autres,0,a,0,a
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,u,0,u
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Jack pine budworm,Tordeuse du pin gris,0,u,0,u
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Hemlock looper,Arpenteuse de la pruche,0,u,0,u
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Forest tent caterpillar,Livree des forets,0,u,0,u
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Spongy moth,Spongieuse,0,u,0,u
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,u,0,u
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Balsam fir sawfly,Diprion du sapin,0,u,0,u
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Swaine jack pine sawfly,Diprion de Swaine,0,n,0,n
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Bruce spanworm,Arpenteuse de Bruce,0,n,0,n
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Large aspen tortrix,Tordeuse du tremble,0,n,0,n
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,n,0,n
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Spruce beetle,Dendroctone de l'epinette,533,e,533,e
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Aspen twoleaf tier,Noctuelle decolorie,0,n,0,n
2014,2014,NS,Nova Scotia,Nouvelle-ecosse,Other,Autres,0,u,0,u
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce budworm,Tordeuse des bourgeons de l'epinette,76400,e,76400,e
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Jack pine budworm,Tordeuse du pin gris,0,u,0,u
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Mountain pine beetle,Dendroctone du pin ponderosa,0,u,0,u
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Hemlock looper,Arpenteuse de la pruche,0,u,0,u
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Forest tent caterpillar,Livree des forets,1200,e,1200,e
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Spongy moth,Spongieuse,0,u,0,u
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,u,0,u
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Balsam fir sawfly,Diprion du sapin,0,u,0,u
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Swaine jack pine sawfly,Diprion de Swaine,0,u,0,u
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Bruce spanworm,Arpenteuse de Bruce,0,u,0,u
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Western spruce budworm,Tordeuse occidentale de l'epinette,0,u,0,u
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Large aspen tortrix,Tordeuse du tremble,0,u,0,u
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,u,0,u
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce beetle,Dendroctone de l'epinette,0,u,0,u
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Aspen twoleaf tier,Noctuelle decolorie,0,u,0,u
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Other,Autres,270839,e,270839,e
2014,2014,ON,Ontario,Ontario,Spruce budworm,Tordeuse des bourgeons de l'epinette,30317,a,30317,a
2014,2014,ON,Ontario,Ontario,Jack pine budworm,Tordeuse du pin gris,22010,a,22010,a
2014,2014,ON,Ontario,Ontario,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2014,2014,ON,Ontario,Ontario,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2014,2014,ON,Ontario,Ontario,Forest tent caterpillar,Livree des forets,468866,a,468866,a
2014,2014,ON,Ontario,Ontario,Spongy moth,Spongieuse,23335,a,23335,a
2014,2014,ON,Ontario,Ontario,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2014,2014,ON,Ontario,Ontario,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2014,2014,ON,Ontario,Ontario,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2014,2014,ON,Ontario,Ontario,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2014,2014,ON,Ontario,Ontario,Western spruce budworm,Tordeuse occidentale de l'epinette,0,a,0,a
2014,2014,ON,Ontario,Ontario,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2014,2014,ON,Ontario,Ontario,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,a,0,a
2014,2014,ON,Ontario,Ontario,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2014,2014,ON,Ontario,Ontario,Aspen twoleaf tier,Noctuelle decolorie,749,a,749,a
2014,2014,ON,Ontario,Ontario,Other,Autres,64814,a,64814,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-edouard,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,s,0,s
2014,2014,PE,Prince Edward Island,Île-du-Prince-edouard,Jack pine budworm,Tordeuse du pin gris,0,u,0,u
2014,2014,PE,Prince Edward Island,Île-du-Prince-edouard,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2014,2014,PE,Prince Edward Island,Île-du-Prince-edouard,Hemlock looper,Arpenteuse de la pruche,0,u,0,u
2014,2014,PE,Prince Edward Island,Île-du-Prince-edouard,Forest tent caterpillar,Livree des forets,0,s,0,s
2014,2014,PE,Prince Edward Island,Île-du-Prince-edouard,Spongy moth,Spongieuse,0,u,0,u
2014,2014,PE,Prince Edward Island,Île-du-Prince-edouard,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,u,0,u
2014,2014,PE,Prince Edward Island,Île-du-Prince-edouard,Balsam fir sawfly,Diprion du sapin,0,u,0,u
2014,2014,PE,Prince Edward Island,Île-du-Prince-edouard,Swaine jack pine sawfly,Diprion de Swaine,0,u,0,u
2014,2014,PE,Prince Edward Island,Île-du-Prince-edouard,Bruce spanworm,Arpenteuse de Bruce,0,u,0,u
2014,2014,PE,Prince Edward Island,Île-du-Prince-edouard,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2014,2014,PE,Prince Edward Island,Île-du-Prince-edouard,Large aspen tortrix,Tordeuse du tremble,0,u,0,u
2014,2014,PE,Prince Edward Island,Île-du-Prince-edouard,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,u,0,u
2014,2014,PE,Prince Edward Island,Île-du-Prince-edouard,Spruce beetle,Dendroctone de l'epinette,50,e,50,e
2014,2014,PE,Prince Edward Island,Île-du-Prince-edouard,Aspen twoleaf tier,Noctuelle decolorie,0,s,0,s
2014,2014,PE,Prince Edward Island,Île-du-Prince-edouard,Other,Autres,25,e,25,e
2014,2014,QC,Quebec,Quebec,Spruce budworm,Tordeuse des bourgeons de l'epinette,3381829,a,3381829,a
2014,2014,QC,Quebec,Quebec,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2014,2014,QC,Quebec,Quebec,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2014,2014,QC,Quebec,Quebec,Hemlock looper,Arpenteuse de la pruche,14915,a,14915,a
2014,2014,QC,Quebec,Quebec,Forest tent caterpillar,Livree des forets,918,a,918,a
2014,2014,QC,Quebec,Quebec,Spongy moth,Spongieuse,0,a,0,a
2014,2014,QC,Quebec,Quebec,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2014,2014,QC,Quebec,Quebec,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2014,2014,QC,Quebec,Quebec,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2014,2014,QC,Quebec,Quebec,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2014,2014,QC,Quebec,Quebec,Western spruce budworm,Tordeuse occidentale de l'epinette,0,n,0,n
2014,2014,QC,Quebec,Quebec,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2014,2014,QC,Quebec,Quebec,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,n,0,n
2014,2014,QC,Quebec,Quebec,Spruce beetle,Dendroctone de l'epinette,0,u,0,u
2014,2014,QC,Quebec,Quebec,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2014,2014,QC,Quebec,Quebec,Other,Autres,0,a,0,a
2014,2014,SK,Saskatchewan,Saskatchewan,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,a,0,a
2014,2014,SK,Saskatchewan,Saskatchewan,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2014,2014,SK,Saskatchewan,Saskatchewan,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2014,2014,SK,Saskatchewan,Saskatchewan,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2014,2014,SK,Saskatchewan,Saskatchewan,Forest tent caterpillar,Livree des forets,250126,a,250126,a
2014,2014,SK,Saskatchewan,Saskatchewan,Spongy moth,Spongieuse,0,a,0,a
2014,2014,SK,Saskatchewan,Saskatchewan,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,a,0,a
2014,2014,SK,Saskatchewan,Saskatchewan,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2014,2014,SK,Saskatchewan,Saskatchewan,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2014,2014,SK,Saskatchewan,Saskatchewan,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2014,2014,SK,Saskatchewan,Saskatchewan,Western spruce budworm,Tordeuse occidentale de l'epinette,0,a,0,a
2014,2014,SK,Saskatchewan,Saskatchewan,Large aspen tortrix,Tordeuse du tremble,53891,a,53891,a
2014,2014,SK,Saskatchewan,Saskatchewan,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,a,0,a
2014,2014,SK,Saskatchewan,Saskatchewan,Spruce beetle,Dendroctone de l'epinette,0,a,0,a
2014,2014,SK,Saskatchewan,Saskatchewan,Aspen twoleaf tier,Noctuelle decolorie,0,a,0,a
2014,2014,SK,Saskatchewan,Saskatchewan,Other,Autres,159,a,159,a
2014,2014,YT,Yukon,Yukon,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,u,0,u
2014,2014,YT,Yukon,Yukon,Jack pine budworm,Tordeuse du pin gris,0,u,0,u
2014,2014,YT,Yukon,Yukon,Mountain pine beetle,Dendroctone du pin ponderosa,0,u,0,u
2014,2014,YT,Yukon,Yukon,Hemlock looper,Arpenteuse de la pruche,0,u,0,u
2014,2014,YT,Yukon,Yukon,Forest tent caterpillar,Livree des forets,0,u,0,u
2014,2014,YT,Yukon,Yukon,Spongy moth,Spongieuse,0,u,0,u
2014,2014,YT,Yukon,Yukon,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,u,0,u
