Year,Année,ISO,Jurisdiction,Juridiction,Insect_species,Insecte_espèce,Area,Data_qualifier,Superficie,Qualificatifs_de_données
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Large aspen tortrix,Tordeuse du tremble,0,u,0,u
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Mountain pine beetle,Dendroctone du pin ponderosa,0,u,0,u
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Other,Autres,236673,e,236673,e
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce beetle,Dendroctone de l'épinette,0,u,0,u
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce budworm,Tordeuse des bourgeons de l'épinette,174263,e,174263,e
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Swaine jack pine sawfly,Diprion de Swaine,0,u,0,u
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Two-year-cycle spruce budworm,Tordeuse à cycle de deux ans,0,u,0,u
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Western spruce budworm,Tordeuse occidentale de l'épinette,0,u,0,u
2015,2015,ON,Ontario,Ontario,Aspen twoleaf tier,Noctuelle décolorie,0,a,0,a
2015,2015,ON,Ontario,Ontario,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2015,2015,ON,Ontario,Ontario,Blackheaded budworm,Tordeuse à tête noire de l'épinette,0,a,0,a
2015,2015,ON,Ontario,Ontario,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2015,2015,ON,Ontario,Ontario,Forest tent caterpillar,Livrée des forêts,682984.9939,r,682984.9939,r
2015,2015,ON,Ontario,Ontario,Spongy moth,Spongieuse,2528.5354,r,2528.5354,r
2015,2015,ON,Ontario,Ontario,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2015,2015,ON,Ontario,Ontario,Jack pine budworm,Tordeuse du pin gris,21349.43477,r,21349.43477,r
2015,2015,ON,Ontario,Ontario,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2015,2015,ON,Ontario,Ontario,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2015,2015,ON,Ontario,Ontario,Other,Autres,3325.709401,r,3325.709401,r
2015,2015,ON,Ontario,Ontario,Spruce beetle,Dendroctone de l'épinette,0,a,0,a
2015,2015,ON,Ontario,Ontario,Spruce budworm,Tordeuse des bourgeons de l'épinette,149310.3397,r,149310.3397,r
2015,2015,ON,Ontario,Ontario,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2015,2015,ON,Ontario,Ontario,Two-year-cycle spruce budworm,Tordeuse à cycle de deux ans,0,a,0,a
2015,2015,ON,Ontario,Ontario,Western spruce budworm,Tordeuse occidentale de l'épinette,0,a,0,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Aspen twoleaf tier,Noctuelle décolorie,0,s,0,s
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Balsam fir sawfly,Diprion du sapin,0,u,0,u
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Blackheaded budworm,Tordeuse à tête noire de l'épinette,0,u,0,u
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Bruce spanworm,Arpenteuse de Bruce,0,u,0,u
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Forest tent caterpillar,Livrée des forêts,0,s,0,s
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Spongy moth,Spongieuse,0,u,0,u
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Hemlock looper,Arpenteuse de la pruche,0,u,0,u
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Jack pine budworm,Tordeuse du pin gris,0,u,0,u
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Large aspen tortrix,Tordeuse du tremble,0,u,0,u
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Other,Autres,25,e,25,e
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Spruce beetle,Dendroctone de l'épinette,50,e,50,e
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Spruce budworm,Tordeuse des bourgeons de l'épinette,0,s,0,s
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Swaine jack pine sawfly,Diprion de Swaine,0,u,0,u
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Two-year-cycle spruce budworm,Tordeuse à cycle de deux ans,0,u,0,u
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Western spruce budworm,Tordeuse occidentale de l'épinette,0,n,0,n
2015,2015,QC,Quebec,Québec,Aspen twoleaf tier,Noctuelle décolorie,0,a,0,a
2015,2015,QC,Quebec,Québec,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2015,2015,QC,Quebec,Québec,Blackheaded budworm,Tordeuse à tête noire de l'épinette,0,a,0,a
2015,2015,QC,Quebec,Québec,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2015,2015,QC,Quebec,Québec,Forest tent caterpillar,Livrée des forêts,20968,a,20968,a
2015,2015,QC,Quebec,Québec,Spongy moth,Spongieuse,0,a,0,a
2015,2015,QC,Quebec,Québec,Hemlock looper,Arpenteuse de la pruche,6349,a,6349,a
2015,2015,QC,Quebec,Québec,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2015,2015,QC,Quebec,Québec,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2015,2015,QC,Quebec,Québec,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2015,2015,QC,Quebec,Québec,Other,Autres,0,a,0,a
2015,2015,QC,Quebec,Québec,Spruce beetle,Dendroctone de l'épinette,0,u,0,u
2015,2015,QC,Quebec,Québec,Spruce budworm,Tordeuse des bourgeons de l'épinette,4824947,a,4824947,a
2015,2015,QC,Quebec,Québec,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2015,2015,QC,Quebec,Québec,Two-year-cycle spruce budworm,Tordeuse à cycle de deux ans,0,n,0,n
2015,2015,QC,Quebec,Québec,Western spruce budworm,Tordeuse occidentale de l'épinette,0,n,0,n
2015,2015,SK,Saskatchewan,Saskatchewan,Aspen twoleaf tier,Noctuelle décolorie,0,a,0,a
2015,2015,SK,Saskatchewan,Saskatchewan,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2015,2015,SK,Saskatchewan,Saskatchewan,Blackheaded budworm,Tordeuse à tête noire de l'épinette,0,a,0,a
2015,2015,SK,Saskatchewan,Saskatchewan,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2015,2015,SK,Saskatchewan,Saskatchewan,Forest tent caterpillar,Livrée des forêts,427750,a,427750,a
2015,2015,SK,Saskatchewan,Saskatchewan,Spongy moth,Spongieuse,0,a,0,a
2015,2015,SK,Saskatchewan,Saskatchewan,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2015,2015,SK,Saskatchewan,Saskatchewan,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2015,2015,SK,Saskatchewan,Saskatchewan,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2015,2015,SK,Saskatchewan,Saskatchewan,Mountain pine beetle,Dendroctone du pin ponderosa,0,s,0,s
2015,2015,SK,Saskatchewan,Saskatchewan,Other,Autres,1205,a,1205,a
2015,2015,SK,Saskatchewan,Saskatchewan,Spruce beetle,Dendroctone de l'épinette,0,a,0,a
2015,2015,SK,Saskatchewan,Saskatchewan,Spruce budworm,Tordeuse des bourgeons de l'épinette,0,a,0,a
2015,2015,SK,Saskatchewan,Saskatchewan,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2015,2015,SK,Saskatchewan,Saskatchewan,Two-year-cycle spruce budworm,Tordeuse à cycle de deux ans,0,a,0,a
2015,2015,SK,Saskatchewan,Saskatchewan,Western spruce budworm,Tordeuse occidentale de l'épinette,0,a,0,a
2015,2015,YT,Yukon,Yukon,Aspen twoleaf tier,Noctuelle décolorie,0,u,0,u
2015,2015,YT,Yukon,Yukon,Balsam fir sawfly,Diprion du sapin,0,u,0,u
2015,2015,YT,Yukon,Yukon,Blackheaded budworm,Tordeuse à tête noire de l'épinette,0,u,0,u
2015,2015,YT,Yukon,Yukon,Bruce spanworm,Arpenteuse de Bruce,0,u,0,u
2015,2015,YT,Yukon,Yukon,Forest tent caterpillar,Livrée des forêts,0,u,0,u
2015,2015,YT,Yukon,Yukon,Spongy moth,Spongieuse,0,u,0,u
2015,2015,YT,Yukon,Yukon,Hemlock looper,Arpenteuse de la pruche,0,u,0,u
2015,2015,YT,Yukon,Yukon,Jack pine budworm,Tordeuse du pin gris,0,u,0,u
2015,2015,YT,Yukon,Yukon,Large aspen tortrix,Tordeuse du tremble,88489,e,88489,e
2015,2015,YT,Yukon,Yukon,Mountain pine beetle,Dendroctone du pin ponderosa,0,u,0,u
2015,2015,YT,Yukon,Yukon,Other,Autres,6759,e,6759,e
2015,2015,YT,Yukon,Yukon,Spruce beetle,Dendroctone de l'épinette,0,u,0,u
2015,2015,YT,Yukon,Yukon,Spruce budworm,Tordeuse des bourgeons de l'épinette,0,u,0,u
2015,2015,YT,Yukon,Yukon,Swaine jack pine sawfly,Diprion de Swaine,0,u,0,u
2015,2015,YT,Yukon,Yukon,Two-year-cycle spruce budworm,Tordeuse à cycle de deux ans,0,u,0,u
2015,2015,YT,Yukon,Yukon,Western spruce budworm,Tordeuse occidentale de l'épinette,0,u,0,u
2016,2016,AB,Alberta,Alberta,Aspen twoleaf tier,Noctuelle décolorie,18786,a,18786,a
2016,2016,AB,Alberta,Alberta,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2016,2016,AB,Alberta,Alberta,Blackheaded budworm,Tordeuse à tête noire de l'épinette,0,a,0,a
2016,2016,AB,Alberta,Alberta,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2016,2016,AB,Alberta,Alberta,Forest tent caterpillar,Livrée des forêts,525135,a,525135,a
2016,2016,AB,Alberta,Alberta,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2016,2016,AB,Alberta,Alberta,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2016,2016,AB,Alberta,Alberta,Large aspen tortrix,Tordeuse du tremble,213316,a,213316,a
2016,2016,AB,Alberta,Alberta,Mountain pine beetle,Dendroctone du pin ponderosa,198963,a,198963,a
2016,2016,AB,Alberta,Alberta,Other,Autres,7442,r,7442,r
2016,2016,AB,Alberta,Alberta,Spongy moth,Spongieuse,0,a,0,a
2016,2016,AB,Alberta,Alberta,Spruce beetle,Dendroctone de l'épinette,10465,a,10465,a
2016,2016,AB,Alberta,Alberta,Spruce budworm,Tordeuse des bourgeons de l'épinette,19265,a,19265,a
2016,2016,AB,Alberta,Alberta,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2016,2016,AB,Alberta,Alberta,Two-year-cycle spruce budworm,Tordeuse à cycle de deux ans,0,a,0,a
2016,2016,AB,Alberta,Alberta,Western spruce budworm,Tordeuse occidentale de l'épinette,0,a,0,a
2016,2016,BC,British Columbia,Colombie-Britannique,Aspen twoleaf tier,Noctuelle décolorie,0,a,0,a
2016,2016,BC,British Columbia,Colombie-Britannique,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2016,2016,BC,British Columbia,Colombie-Britannique,Blackheaded budworm,Tordeuse à tête noire de l'épinette,209,a,209,a
2016,2016,BC,British Columbia,Colombie-Britannique,Bruce spanworm,Arpenteuse de Bruce,241,a,241,a
2016,2016,BC,British Columbia,Colombie-Britannique,Forest tent caterpillar,Livrée des forêts,183597,a,183597,a
2016,2016,BC,British Columbia,Colombie-Britannique,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2016,2016,BC,British Columbia,Colombie-Britannique,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2016,2016,BC,British Columbia,Colombie-Britannique,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2016,2016,BC,British Columbia,Colombie-Britannique,Mountain pine beetle,Dendroctone du pin ponderosa,177706,a,177706,a
2016,2016,BC,British Columbia,Colombie-Britannique,Other,Autres,4663996,a,4663996,a
2016,2016,BC,British Columbia,Colombie-Britannique,Spongy moth,Spongieuse,0,a,0,a
2016,2016,BC,British Columbia,Colombie-Britannique,Spruce beetle,Dendroctone de l'épinette,281497,a,281497,a
2016,2016,BC,British Columbia,Colombie-Britannique,Spruce budworm,Tordeuse des bourgeons de l'épinette,250,a,250,a
2016,2016,BC,British Columbia,Colombie-Britannique,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2016,2016,BC,British Columbia,Colombie-Britannique,Two-year-cycle spruce budworm,Tordeuse à cycle de deux ans,160143,a,160143,a
2016,2016,BC,British Columbia,Colombie-Britannique,Western spruce budworm,Tordeuse occidentale de l'épinette,3426,a,3426,a
2016,2016,MB,Manitoba,Manitoba,Aspen twoleaf tier,Noctuelle décolorie,0,n,0,n
2016,2016,MB,Manitoba,Manitoba,Balsam fir sawfly,Diprion du sapin,0,n,0,n
2016,2016,MB,Manitoba,Manitoba,Blackheaded budworm,Tordeuse à tête noire de l'épinette,0,n,0,n
2016,2016,MB,Manitoba,Manitoba,Bruce spanworm,Arpenteuse de Bruce,0,n,0,n
2016,2016,MB,Manitoba,Manitoba,Forest tent caterpillar,Livrée des forêts,1411322,e,1411322,e
2016,2016,MB,Manitoba,Manitoba,Hemlock looper,Arpenteuse de la pruche,0,n,0,n
2016,2016,MB,Manitoba,Manitoba,Jack pine budworm,Tordeuse du pin gris,199799,e,199799,e
2016,2016,MB,Manitoba,Manitoba,Large aspen tortrix,Tordeuse du tremble,0,n,0,n
2016,2016,MB,Manitoba,Manitoba,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2016,2016,MB,Manitoba,Manitoba,Other,Autres,15853,e,15853,e
2016,2016,MB,Manitoba,Manitoba,Spongy moth,Spongieuse,0,n,0,n
2016,2016,MB,Manitoba,Manitoba,Spruce beetle,Dendroctone de l'épinette,0,n,0,n
2016,2016,MB,Manitoba,Manitoba,Spruce budworm,Tordeuse des bourgeons de l'épinette,12597,e,12597,e
2016,2016,MB,Manitoba,Manitoba,Swaine jack pine sawfly,Diprion de Swaine,0,n,0,n
2016,2016,MB,Manitoba,Manitoba,Two-year-cycle spruce budworm,Tordeuse à cycle de deux ans,0,n,0,n
2016,2016,MB,Manitoba,Manitoba,Western spruce budworm,Tordeuse occidentale de l'épinette,0,n,0,n
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Aspen twoleaf tier,Noctuelle décolorie,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Blackheaded budworm,Tordeuse à tête noire de l'épinette,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Forest tent caterpillar,Livrée des forêts,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Other,Autres,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Spongy moth,Spongieuse,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Spruce beetle,Dendroctone de l'épinette,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Spruce budworm,Tordeuse des bourgeons de l'épinette,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Two-year-cycle spruce budworm,Tordeuse à cycle de deux ans,0,a,0,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Western spruce budworm,Tordeuse occidentale de l'épinette,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Aspen twoleaf tier,Noctuelle décolorie,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Balsam fir sawfly,Diprion du sapin,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Blackheaded budworm,Tordeuse à tête noire de l'épinette,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Forest tent caterpillar,Livrée des forêts,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hemlock looper,Arpenteuse de la pruche,3897,a,3897,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Jack pine budworm,Tordeuse du pin gris,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Large aspen tortrix,Tordeuse du tremble,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other,Autres,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spongy moth,Spongieuse,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce beetle,Dendroctone de l'épinette,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce budworm,Tordeuse des bourgeons de l'épinette,34520,a,34520,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Two-year-cycle spruce budworm,Tordeuse à cycle de deux ans,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Western spruce budworm,Tordeuse occidentale de l'épinette,0,a,0,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Aspen twoleaf tier,Noctuelle décolorie,0,n,0,n
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Balsam fir sawfly,Diprion du sapin,0,u,0,u
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Blackheaded budworm,Tordeuse à tête noire de l'épinette,0,u,0,u
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Bruce spanworm,Arpenteuse de Bruce,0,n,0,n
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Forest tent caterpillar,Livrée des forêts,0,u,0,u
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Hemlock looper,Arpenteuse de la pruche,0,u,0,u
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Jack pine budworm,Tordeuse du pin gris,0,u,0,u
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Large aspen tortrix,Tordeuse du tremble,0,n,0,n
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Other,Autres,0,n,0,n
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Spongy moth,Spongieuse,0,u,0,u
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Spruce beetle,Dendroctone de l'épinette,0,n,0,n
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Spruce budworm,Tordeuse des bourgeons de l'épinette,0,u,0,u
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Swaine jack pine sawfly,Diprion de Swaine,0,n,0,n
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Two-year-cycle spruce budworm,Tordeuse à cycle de deux ans,0,n,0,n
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Western spruce budworm,Tordeuse occidentale de l'épinette,0,n,0,n
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Aspen twoleaf tier,Noctuelle décolorie,0,u,0,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Balsam fir sawfly,Diprion du sapin,0,u,0,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Blackheaded budworm,Tordeuse à tête noire de l'épinette,0,u,0,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Bruce spanworm,Arpenteuse de Bruce,0,u,0,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Forest tent caterpillar,Livrée des forêts,135984,e,135984,e
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Hemlock looper,Arpenteuse de la pruche,0,u,0,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Jack pine budworm,Tordeuse du pin gris,0,u,0,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Large aspen tortrix,Tordeuse du tremble,0,u,0,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Mountain pine beetle,Dendroctone du pin ponderosa,0,u,0,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Other,Autres,261411,e,261411,e
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Spongy moth,Spongieuse,0,u,0,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce beetle,Dendroctone de l'épinette,0,u,0,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce budworm,Tordeuse des bourgeons de l'épinette,122473,e,122473,e
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Swaine jack pine sawfly,Diprion de Swaine,0,u,0,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Two-year-cycle spruce budworm,Tordeuse à cycle de deux ans,0,u,0,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Western spruce budworm,Tordeuse occidentale de l'épinette,0,u,0,u
2016,2016,ON,Ontario,Ontario,Aspen twoleaf tier,Noctuelle décolorie,0,a,0,a
2016,2016,ON,Ontario,Ontario,Balsam fir sawfly,Diprion du sapin,590.6561279,r,590.6561279,r
2016,2016,ON,Ontario,Ontario,Blackheaded budworm,Tordeuse à tête noire de l'épinette,0,a,0,a
2016,2016,ON,Ontario,Ontario,Bruce spanworm,Arpenteuse de Bruce,0,a,0,a
2016,2016,ON,Ontario,Ontario,Forest tent caterpillar,Livrée des forêts,1123591,r,1123591,r
2016,2016,ON,Ontario,Ontario,Hemlock looper,Arpenteuse de la pruche,0,a,0,a
2016,2016,ON,Ontario,Ontario,Jack pine budworm,Tordeuse du pin gris,5086,r,5086,r
2016,2016,ON,Ontario,Ontario,Large aspen tortrix,Tordeuse du tremble,22586,r,22586,r
2016,2016,ON,Ontario,Ontario,Mountain pine beetle,Dendroctone du pin ponderosa,0,a,0,a
2016,2016,ON,Ontario,Ontario,Other,Autres,50749,r,50749,r
2016,2016,ON,Ontario,Ontario,Spongy moth,Spongieuse,0,a,0,a
2016,2016,ON,Ontario,Ontario,Spruce beetle,Dendroctone de l'épinette,0,a,0,a
2016,2016,ON,Ontario,Ontario,Spruce budworm,Tordeuse des bourgeons de l'épinette,119462,r,119462,r
2016,2016,ON,Ontario,Ontario,Swaine jack pine sawfly,Diprion de Swaine,0,a,0,a
2016,2016,ON,Ontario,Ontario,Two-year-cycle spruce budworm,Tordeuse à cycle de deux ans,0,a,0,a
2016,2016,ON,Ontario,Ontario,Western spruce budworm,Tordeuse occidentale de l'épinette,0,a,0,a
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Aspen twoleaf tier,Noctuelle décolorie,0,s,0,s
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Balsam fir sawfly,Diprion du sapin,0,s,0,s
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Blackheaded budworm,Tordeuse à tête noire de l'épinette,2,e,2,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Bruce spanworm,Arpenteuse de Bruce,0,s,0,s
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Forest tent caterpillar,Livrée des forêts,0,s,0,s
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Hemlock looper,Arpenteuse de la pruche,0,s,0,s
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Jack pine budworm,Tordeuse du pin gris,0,u,0,u
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Large aspen tortrix,Tordeuse du tremble,0,u,0,u
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Mountain pine beetle,Dendroctone du pin ponderosa,0,n,0,n
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Other,Autres,15,e,15,e
