Year,Annee,ISO,Jurisdiction,Juridiction,Category,Categorie,Species-group,Groupe-d'especes,Tenure-En,Tenure-Fr,Volume
2008,2008,NU,Nunavut,Nunavut,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,NU,Nunavut,Nunavut,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,NU,Nunavut,Nunavut,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,NU,Nunavut,Nunavut,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,NU,Nunavut,Nunavut,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Softwoods,Resineux,Provincial land,Terres provinciales,4933346
2008,2008,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Softwoods,Resineux,Private land,Terres privees,273319
2008,2008,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,358500
2008,2008,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privees,329274
2008,2008,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Private land,Terres privees,105102
2008,2008,ON,Ontario,Ontario,Pulpwood,Bois a pate,Softwoods,Resineux,Provincial land,Terres provinciales,3878338
2008,2008,ON,Ontario,Ontario,Pulpwood,Bois a pate,Softwoods,Resineux,Private land,Terres privees,549967
2008,2008,ON,Ontario,Ontario,Pulpwood,Bois a pate,Hardwoods,Feuillus,Provincial land,Terres provinciales,1344665
2008,2008,ON,Ontario,Ontario,Pulpwood,Bois a pate,Hardwoods,Feuillus,Private land,Terres privees,273395
2008,2008,ON,Ontario,Ontario,Pulpwood,Bois a pate,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,ON,Ontario,Ontario,Pulpwood,Bois a pate,Unspecified,Indeterminee,Private land,Terres privees,3540
2008,2008,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Provincial land,Terres provinciales,39748
2008,2008,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Private land,Terres privees,52028
2008,2008,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,1268490
2008,2008,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privees,558750
2008,2008,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Provincial land,Terres provinciales,18435
2008,2008,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Private land,Terres privees,0
2008,2008,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Provincial land,Terres provinciales,191375
2008,2008,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Private land,Terres privees,0
2008,2008,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Softwoods,Resineux,Federal land,Terres federales,4752
2008,2008,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,ON,Ontario,Ontario,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,ON,Ontario,Ontario,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,ON,Ontario,Ontario,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,ON,Ontario,Ontario,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,500
2008,2008,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,ON,Ontario,Ontario,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Federal land,Terres federales,5
2008,2008,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Federal land,Terres federales,851
2008,2008,ON,Ontario,Ontario,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Softwoods,Resineux,Provincial land,Terres provinciales,1106
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Softwoods,Resineux,Private land,Terres privees,45934
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privees,1955
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Softwoods,Resineux,Provincial land,Terres provinciales,276
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Softwoods,Resineux,Private land,Terres privees,22558
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Hardwoods,Feuillus,Private land,Terres privees,2675
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Provincial land,Terres provinciales,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Private land,Terres privees,1610
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privees,1442
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Provincial land,Terres provinciales,526
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Private land,Terres privees,133794
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Provincial land,Terres provinciales,452
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Private land,Terres privees,191828
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,PE,Prince Edward Island,Ile-du-Prince-edouard,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,QC,Quebec,Quebec,Logs and bolts,Billes et billots,Softwoods,Resineux,Provincial land,Terres provinciales,14668764
2008,2008,QC,Quebec,Quebec,Logs and bolts,Billes et billots,Softwoods,Resineux,Private land,Terres privees,2036400
2008,2008,QC,Quebec,Quebec,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,2480878
2008,2008,QC,Quebec,Quebec,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privees,822800
2008,2008,QC,Quebec,Quebec,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,QC,Quebec,Quebec,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,QC,Quebec,Quebec,Pulpwood,Bois a pate,Softwoods,Resineux,Provincial land,Terres provinciales,554714
2008,2008,QC,Quebec,Quebec,Pulpwood,Bois a pate,Softwoods,Resineux,Private land,Terres privees,539800
2008,2008,QC,Quebec,Quebec,Pulpwood,Bois a pate,Hardwoods,Feuillus,Provincial land,Terres provinciales,1358825
2008,2008,QC,Quebec,Quebec,Pulpwood,Bois a pate,Hardwoods,Feuillus,Private land,Terres privees,1183100
2008,2008,QC,Quebec,Quebec,Pulpwood,Bois a pate,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,QC,Quebec,Quebec,Pulpwood,Bois a pate,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,QC,Quebec,Quebec,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Provincial land,Terres provinciales,5984
2008,2008,QC,Quebec,Quebec,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Private land,Terres privees,2400
2008,2008,QC,Quebec,Quebec,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,0
2008,2008,QC,Quebec,Quebec,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privees,0
2008,2008,QC,Quebec,Quebec,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,QC,Quebec,Quebec,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,QC,Quebec,Quebec,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Provincial land,Terres provinciales,0
2008,2008,QC,Quebec,Quebec,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Private land,Terres privees,0
2008,2008,QC,Quebec,Quebec,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Provincial land,Terres provinciales,31309
2008,2008,QC,Quebec,Quebec,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Private land,Terres privees,1852500
2008,2008,QC,Quebec,Quebec,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,QC,Quebec,Quebec,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,QC,Quebec,Quebec,Logs and bolts,Billes et billots,Softwoods,Resineux,Federal land,Terres federales,87417
2008,2008,QC,Quebec,Quebec,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Federal land,Terres federales,758
2008,2008,QC,Quebec,Quebec,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,QC,Quebec,Quebec,Pulpwood,Bois a pate,Softwoods,Resineux,Federal land,Terres federales,1455
2008,2008,QC,Quebec,Quebec,Pulpwood,Bois a pate,Hardwoods,Feuillus,Federal land,Terres federales,3230
2008,2008,QC,Quebec,Quebec,Pulpwood,Bois a pate,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,QC,Quebec,Quebec,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Federal land,Terres federales,0
2008,2008,QC,Quebec,Quebec,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Federal land,Terres federales,0
2008,2008,QC,Quebec,Quebec,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,QC,Quebec,Quebec,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Federal land,Terres federales,3339
2008,2008,QC,Quebec,Quebec,Fuelwood and firewood,Bois de chauffage et de foyer,Hardwoods,Feuillus,Federal land,Terres federales,4
2008,2008,QC,Quebec,Quebec,Fuelwood and firewood,Bois de chauffage et de foyer,Unspecified,Indeterminee,Federal land,Terres federales,0
2008,2008,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Softwoods,Resineux,Provincial land,Terres provinciales,322001
2008,2008,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Softwoods,Resineux,Private land,Terres privees,0
2008,2008,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Provincial land,Terres provinciales,142120
2008,2008,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Hardwoods,Feuillus,Private land,Terres privees,0
2008,2008,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,SK,Saskatchewan,Saskatchewan,Logs and bolts,Billes et billots,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois a pate,Softwoods,Resineux,Provincial land,Terres provinciales,28973
2008,2008,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois a pate,Softwoods,Resineux,Private land,Terres privees,0
2008,2008,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois a pate,Hardwoods,Feuillus,Provincial land,Terres provinciales,414665
2008,2008,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois a pate,Hardwoods,Feuillus,Private land,Terres privees,129381
2008,2008,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois a pate,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,SK,Saskatchewan,Saskatchewan,Pulpwood,Bois a pate,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Provincial land,Terres provinciales,104885
2008,2008,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Softwoods,Resineux,Private land,Terres privees,0
2008,2008,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Provincial land,Terres provinciales,203628
2008,2008,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Hardwoods,Feuillus,Private land,Terres privees,0
2008,2008,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Provincial land,Terres provinciales,0
2008,2008,SK,Saskatchewan,Saskatchewan,Other industrial roundwood,Autres bois ronds industriels,Unspecified,Indeterminee,Private land,Terres privees,0
2008,2008,SK,Saskatchewan,Saskatchewan,Fuelwood and firewood,Bois de chauffage et de foyer,Softwoods,Resineux,Provincial land,Terres provinciales,0
