Year,Jurisdiction,Trade Type,Commodity Group,Product,Quantity
2009,Manitoba,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),12492
2009,Manitoba,Imports,Wood-Fabricated Materials,Veneer (square metres),1080019
2009,New Brunswick,Imports,Primary Wood Products,Logs (cubic metres),434728
2009,New Brunswick,Imports,Primary Wood Products,Pulpwood (cubic metres),2140
2009,New Brunswick,Imports,Pulp and Paper Products,Newsprint (tonnes),224
2009,New Brunswick,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),63784
2009,New Brunswick,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),15751
2009,New Brunswick,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),12995
2009,New Brunswick,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),16802
2009,New Brunswick,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),34166
2009,New Brunswick,Imports,Wood-Fabricated Materials,Plywood (cubic metres),9244
2009,New Brunswick,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),98407
2009,New Brunswick,Imports,Wood-Fabricated Materials,Veneer (square metres),1593023
2009,Newfoundland and Labrador,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),1488
2009,Newfoundland and Labrador,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),677
2009,Newfoundland and Labrador,Imports,Wood-Fabricated Materials,Plywood (cubic metres),1150
2009,Nova Scotia,Imports,Primary Wood Products,Logs (cubic metres),1103
2009,Nova Scotia,Imports,Pulp and Paper Products,Newsprint (tonnes),0
2009,Nova Scotia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),12709
2009,Nova Scotia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),92
2009,Nova Scotia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),538
2009,Nova Scotia,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),602
2009,Nova Scotia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),194
2009,Nova Scotia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),3821
2009,Nova Scotia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),1250
2009,Nova Scotia,Imports,Wood-Fabricated Materials,Veneer (square metres),1025452
2009,Nunavut,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),0
2009,Nunavut,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),0
2009,Ontario,Imports,Primary Wood Products,Logs (cubic metres),92165
2009,Ontario,Imports,Primary Wood Products,Pulpwood (cubic metres),111523
2009,Ontario,Imports,Pulp and Paper Products,Newsprint (tonnes),18603
2009,Ontario,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),1473960
2009,Ontario,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),131728
2009,Ontario,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),570591
2009,Ontario,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),51802
2009,Ontario,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),200246
2009,Ontario,Imports,Wood-Fabricated Materials,Plywood (cubic metres),322625
2009,Ontario,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),216844
2009,Ontario,Imports,Wood-Fabricated Materials,Veneer (square metres),44156479
2009,Prince Edward Island,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),1
2009,Prince Edward Island,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),373
2009,Quebec,Imports,Primary Wood Products,Logs (cubic metres),3042614
2009,Quebec,Imports,Primary Wood Products,Pulpwood (cubic metres),829127
2009,Quebec,Imports,Pulp and Paper Products,Newsprint (tonnes),11953
2009,Quebec,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),590592
2009,Quebec,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),78259
2009,Quebec,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),98562
2009,Quebec,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),5317
2009,Quebec,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),27708
2009,Quebec,Imports,Wood-Fabricated Materials,Plywood (cubic metres),174448
2009,Quebec,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),140049
2009,Quebec,Imports,Wood-Fabricated Materials,Veneer (square metres),13894379
2009,Saskatchewan,Imports,Primary Wood Products,Logs (cubic metres),538
2009,Saskatchewan,Imports,Pulp and Paper Products,Newsprint (tonnes),0
2009,Saskatchewan,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),16424
2009,Saskatchewan,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),64
2009,Saskatchewan,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),7371
2009,Saskatchewan,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1852
2009,Saskatchewan,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),6595
2009,Saskatchewan,Imports,Wood-Fabricated Materials,Plywood (cubic metres),2219
2009,Saskatchewan,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),3249
2009,Saskatchewan,Imports,Wood-Fabricated Materials,Veneer (square metres),788590
2009,Yukon,Imports,Primary Wood Products,Logs (cubic metres),10
2009,Yukon,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),0
2009,Yukon,Imports,Wood-Fabricated Materials,Plywood (cubic metres),1
2009,Yukon,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),14
2010,Canada,Imports,Primary Wood Products,Logs (cubic metres),3945496
2010,Canada,Imports,Primary Wood Products,Pulpwood (cubic metres),733077
2010,Canada,Imports,Pulp and Paper Products,Newsprint (tonnes),73466
2010,Canada,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),2610988
2010,Canada,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),226552
2010,Canada,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),1747087
2010,Canada,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),130580
2010,Canada,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),1144397
2010,Canada,Imports,Wood-Fabricated Materials,Plywood (cubic metres),1786011
2010,Canada,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),1210912
2010,Canada,Imports,Wood-Fabricated Materials,Veneer (square metres),59203323
2010,Alberta,Imports,Primary Wood Products,Logs (cubic metres),9842
2010,Alberta,Imports,Pulp and Paper Products,Newsprint (tonnes),24
2010,Alberta,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),69910
2010,Alberta,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),18
2010,Alberta,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),46649
2010,Alberta,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),12598
2010,Alberta,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),103728
2010,Alberta,Imports,Wood-Fabricated Materials,Plywood (cubic metres),93523
2010,Alberta,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),7577
2010,Alberta,Imports,Wood-Fabricated Materials,Veneer (square metres),137223
2010,British Columbia,Imports,Primary Wood Products,Logs (cubic metres),27160
2010,British Columbia,Imports,Primary Wood Products,Pulpwood (cubic metres),12253
2010,British Columbia,Imports,Pulp and Paper Products,Newsprint (tonnes),44422
2010,British Columbia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),245672
2010,British Columbia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),21370
2010,British Columbia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),114897
2010,British Columbia,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),9150
2010,British Columbia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),394730
2010,British Columbia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),498402
2010,British Columbia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),709867
2010,British Columbia,Imports,Wood-Fabricated Materials,Veneer (square metres),2148548
2010,Manitoba,Imports,Primary Wood Products,Logs (cubic metres),22190
2010,Manitoba,Imports,Pulp and Paper Products,Newsprint (tonnes),138
2010,Manitoba,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),132470
2010,Manitoba,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),246
2010,Manitoba,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),50793
2010,Manitoba,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),2990
2010,Manitoba,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),18274
2010,Manitoba,Imports,Wood-Fabricated Materials,Plywood (cubic metres),47358
2010,Manitoba,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),12673
2010,Manitoba,Imports,Wood-Fabricated Materials,Veneer (square metres),293589
2010,New Brunswick,Imports,Primary Wood Products,Logs (cubic metres),597550
2010,New Brunswick,Imports,Primary Wood Products,Pulpwood (cubic metres),187
2010,New Brunswick,Imports,Pulp and Paper Products,Newsprint (tonnes),160
2010,New Brunswick,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),60763
2010,New Brunswick,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),14451
2010,New Brunswick,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),35494
2010,New Brunswick,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),15109
2010,New Brunswick,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),2107
2010,New Brunswick,Imports,Wood-Fabricated Materials,Plywood (cubic metres),12214
2010,New Brunswick,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),79903
2010,New Brunswick,Imports,Wood-Fabricated Materials,Veneer (square metres),1674365
2010,Newfoundland and Labrador,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),1552
2010,Newfoundland and Labrador,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),13
2010,Nova Scotia,Imports,Primary Wood Products,Logs (cubic metres),186
2010,Nova Scotia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),12513
2010,Nova Scotia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),6
2010,Nova Scotia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),521
2010,Nova Scotia,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),536
2010,Nova Scotia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),25
2010,Nova Scotia,Imports,Wood-Fabricated Materials,Plywood (cubic metres),10479
2010,Nova Scotia,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),3914
2010,Nova Scotia,Imports,Wood-Fabricated Materials,Veneer (square metres),445897
2010,Ontario,Imports,Primary Wood Products,Logs (cubic metres),110847
2010,Ontario,Imports,Primary Wood Products,Pulpwood (cubic metres),68184
2010,Ontario,Imports,Pulp and Paper Products,Newsprint (tonnes),17358
2010,Ontario,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),1488213
2010,Ontario,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),122324
2010,Ontario,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),1279274
2010,Ontario,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),74464
2010,Ontario,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),571813
2010,Ontario,Imports,Wood-Fabricated Materials,Plywood (cubic metres),802665
2010,Ontario,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),205633
2010,Ontario,Imports,Wood-Fabricated Materials,Veneer (square metres),40073752
2010,Prince Edward Island,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),4
2010,Prince Edward Island,Imports,Wood-Fabricated Materials,Plywood (cubic metres),10
2010,Prince Edward Island,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),505
2010,Quebec,Imports,Primary Wood Products,Logs (cubic metres),3177624
2010,Quebec,Imports,Primary Wood Products,Pulpwood (cubic metres),652453
2010,Quebec,Imports,Pulp and Paper Products,Newsprint (tonnes),11352
2010,Quebec,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),583517
2010,Quebec,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),67815
2010,Quebec,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),209795
2010,Quebec,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),14465
2010,Quebec,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),48031
2010,Quebec,Imports,Wood-Fabricated Materials,Plywood (cubic metres),317792
2010,Quebec,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),188585
2010,Quebec,Imports,Wood-Fabricated Materials,Veneer (square metres),14236463
2010,Saskatchewan,Imports,Primary Wood Products,Logs (cubic metres),97
2010,Saskatchewan,Imports,Pulp and Paper Products,Newsprint (tonnes),12
2010,Saskatchewan,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),16374
2010,Saskatchewan,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),147
2010,Saskatchewan,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),9651
2010,Saskatchewan,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1268
2010,Saskatchewan,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),5689
2010,Saskatchewan,Imports,Wood-Fabricated Materials,Plywood (cubic metres),3568
2010,Saskatchewan,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),2255
2010,Saskatchewan,Imports,Wood-Fabricated Materials,Veneer (square metres),193486
2010,Yukon,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),0
2011,Canada,Imports,Primary Wood Products,Logs (cubic metres),3592251
2011,Canada,Imports,Primary Wood Products,Pulpwood (cubic metres),683271
2011,Canada,Imports,Pulp and Paper Products,Newsprint (tonnes),63033
2011,Canada,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),2529791
2011,Canada,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),222243
2011,Canada,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),918225
2011,Canada,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),109794
2011,Canada,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),507894
2011,Canada,Imports,Wood-Fabricated Materials,Plywood (cubic metres),1663027
2011,Canada,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),883886
2011,Canada,Imports,Wood-Fabricated Materials,Veneer (square metres),63788479
2011,Alberta,Imports,Primary Wood Products,Logs (cubic metres),26433
2011,Alberta,Imports,Pulp and Paper Products,Newsprint (tonnes),21
2011,Alberta,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),77448
2011,Alberta,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),25
2011,Alberta,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),54621
2011,Alberta,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),15139
2011,Alberta,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),71574
2011,Alberta,Imports,Wood-Fabricated Materials,Plywood (cubic metres),63726
2011,Alberta,Imports,Wood-Fabricated Materials,Softwood lumber (cubic metres),7592
2011,Alberta,Imports,Wood-Fabricated Materials,Veneer (square metres),142327
2011,British Columbia,Imports,Primary Wood Products,Logs (cubic metres),43984
2011,British Columbia,Imports,Primary Wood Products,Pulpwood (cubic metres),51197
2011,British Columbia,Imports,Pulp and Paper Products,Newsprint (tonnes),35962
2011,British Columbia,Imports,Pulp and Paper Products,Other paper and paperboard (tonnes),265709
2011,British Columbia,Imports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),18052
2011,British Columbia,Imports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),112740
2011,British Columbia,Imports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),8063
2011,British Columbia,Imports,Wood-Fabricated Materials,Particleboard (cubic metres),195773
