Year,Jurisdiction,Trade Type,Commodity Group,Product,Quantity
2002,Saskatchewan,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),634463
2002,Saskatchewan,Exports,Wood-Fabricated Materials,Veneer (square metres),42
2002,Yukon,Exports,Primary Wood Products,Logs (cubic metres),191
2002,Yukon,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),20
2003,Canada,Exports,Primary Wood Products,Logs (cubic metres),4286651
2003,Canada,Exports,Primary Wood Products,Pulpwood (cubic metres),143572
2003,Canada,Exports,Pulp and Paper Products,Newsprint (tonnes),8288872
2003,Canada,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),7217899
2003,Canada,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),11526208
2003,Canada,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),1407107
2003,Canada,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),7926013
2003,Canada,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),1307755
2003,Canada,Exports,Wood-Fabricated Materials,Plywood (cubic metres),1024126
2003,Canada,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),50839163
2003,Canada,Exports,Wood-Fabricated Materials,Veneer (square metres),335895111
2003,Alberta,Exports,Primary Wood Products,Logs (cubic metres),30360
2003,Alberta,Exports,Primary Wood Products,Pulpwood (cubic metres),19
2003,Alberta,Exports,Pulp and Paper Products,Newsprint (tonnes),179860
2003,Alberta,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),56232
2003,Alberta,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),1960337
2003,Alberta,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),35323
2003,Alberta,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1558410
2003,Alberta,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),48323
2003,Alberta,Exports,Wood-Fabricated Materials,Plywood (cubic metres),58593
2003,Alberta,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),3998747
2003,Alberta,Exports,Wood-Fabricated Materials,Veneer (square metres),6455728
2003,British Columbia,Exports,Primary Wood Products,Logs (cubic metres),4023839
2003,British Columbia,Exports,Primary Wood Products,Pulpwood (cubic metres),24661
2003,British Columbia,Exports,Pulp and Paper Products,Newsprint (tonnes),947927
2003,British Columbia,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),1473056
2003,British Columbia,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),4701138
2003,British Columbia,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),101938
2003,British Columbia,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1737829
2003,British Columbia,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),185040
2003,British Columbia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),605515
2003,British Columbia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),29006409
2003,British Columbia,Exports,Wood-Fabricated Materials,Veneer (square metres),197938664
2003,Manitoba,Exports,Primary Wood Products,Logs (cubic metres),4233
2003,Manitoba,Exports,Primary Wood Products,Pulpwood (cubic metres),246
2003,Manitoba,Exports,Pulp and Paper Products,Newsprint (tonnes),156045
2003,Manitoba,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),86830
2003,Manitoba,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),2095
2003,Manitoba,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),17963
2003,Manitoba,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),450622
2003,Manitoba,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),6893
2003,Manitoba,Exports,Wood-Fabricated Materials,Plywood (cubic metres),357
2003,Manitoba,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),436864
2003,Manitoba,Exports,Wood-Fabricated Materials,Veneer (square metres),273
2003,New Brunswick,Exports,Primary Wood Products,Logs (cubic metres),11198
2003,New Brunswick,Exports,Primary Wood Products,Pulpwood (cubic metres),292
2003,New Brunswick,Exports,Pulp and Paper Products,Newsprint (tonnes),377887
2003,New Brunswick,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),755999
2003,New Brunswick,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),919005
2003,New Brunswick,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),35636
2003,New Brunswick,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),295274
2003,New Brunswick,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),48558
2003,New Brunswick,Exports,Wood-Fabricated Materials,Plywood (cubic metres),226
2003,New Brunswick,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),2765284
2003,New Brunswick,Exports,Wood-Fabricated Materials,Veneer (square metres),302538
2003,Newfoundland and Labrador,Exports,Pulp and Paper Products,Newsprint (tonnes),811371
2003,Newfoundland and Labrador,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),8719
2003,Newfoundland and Labrador,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),40
2003,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),9
2003,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),55576
2003,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Veneer (square metres),503
2003,Nova Scotia,Exports,Primary Wood Products,Logs (cubic metres),8240
2003,Nova Scotia,Exports,Pulp and Paper Products,Newsprint (tonnes),385436
2003,Nova Scotia,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),292500
2003,Nova Scotia,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),574541
2003,Nova Scotia,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),1260
2003,Nova Scotia,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),413
2003,Nova Scotia,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),1
2003,Nova Scotia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),615
2003,Nova Scotia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),1080845
2003,Nova Scotia,Exports,Wood-Fabricated Materials,Veneer (square metres),342
2003,Ontario,Exports,Primary Wood Products,Logs (cubic metres),182938
2003,Ontario,Exports,Primary Wood Products,Pulpwood (cubic metres),118275
2003,Ontario,Exports,Pulp and Paper Products,Newsprint (tonnes),1722532
2003,Ontario,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),1818255
2003,Ontario,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),1454277
2003,Ontario,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),480899
2003,Ontario,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),2285892
2003,Ontario,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),244577
2003,Ontario,Exports,Wood-Fabricated Materials,Plywood (cubic metres),265445
2003,Ontario,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),4515396
2003,Ontario,Exports,Wood-Fabricated Materials,Veneer (square metres),65830652
2003,Prince Edward Island,Exports,Primary Wood Products,Logs (cubic metres),57
2003,Prince Edward Island,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),22
2003,Prince Edward Island,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),138
2003,Prince Edward Island,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),122
2003,Prince Edward Island,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),79516
2003,Quebec,Exports,Primary Wood Products,Logs (cubic metres),25392
2003,Quebec,Exports,Primary Wood Products,Pulpwood (cubic metres),79
2003,Quebec,Exports,Pulp and Paper Products,Newsprint (tonnes),3707681
2003,Quebec,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),2584318
2003,Quebec,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),1457511
2003,Quebec,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),733622
2003,Quebec,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1256251
2003,Quebec,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),774058
2003,Quebec,Exports,Wood-Fabricated Materials,Plywood (cubic metres),92826
2003,Quebec,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),8267005
2003,Quebec,Exports,Wood-Fabricated Materials,Veneer (square metres),65317629
2003,Saskatchewan,Exports,Primary Wood Products,Logs (cubic metres),352
2003,Saskatchewan,Exports,Pulp and Paper Products,Newsprint (tonnes),133
2003,Saskatchewan,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),141968
2003,Saskatchewan,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),438813
2003,Saskatchewan,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),328
2003,Saskatchewan,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),341313
2003,Saskatchewan,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),183
2003,Saskatchewan,Exports,Wood-Fabricated Materials,Plywood (cubic metres),549
2003,Saskatchewan,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),633375
2003,Saskatchewan,Exports,Wood-Fabricated Materials,Veneer (square metres),48782
2003,Yukon,Exports,Primary Wood Products,Logs (cubic metres),42
2003,Yukon,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),146
2004,Canada,Exports,Primary Wood Products,Logs (cubic metres),3720535
2004,Canada,Exports,Primary Wood Products,Pulpwood (cubic metres),180123
2004,Canada,Exports,Pulp and Paper Products,Newsprint (tonnes),7705379
2004,Canada,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),8186001
2004,Canada,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),11513726
2004,Canada,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),1376274
2004,Canada,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),8556784
2004,Canada,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),1204498
2004,Canada,Exports,Wood-Fabricated Materials,Plywood (cubic metres),1039517
2004,Canada,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),55066473
2004,Canada,Exports,Wood-Fabricated Materials,Veneer (square metres),420928614
2004,Alberta,Exports,Primary Wood Products,Logs (cubic metres),38997
2004,Alberta,Exports,Pulp and Paper Products,Newsprint (tonnes),200935
2004,Alberta,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),72770
2004,Alberta,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),2020309
2004,Alberta,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),57860
2004,Alberta,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),2104735
2004,Alberta,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),68835
2004,Alberta,Exports,Wood-Fabricated Materials,Plywood (cubic metres),64084
2004,Alberta,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),4023949
2004,Alberta,Exports,Wood-Fabricated Materials,Veneer (square metres),4311192
2004,British Columbia,Exports,Primary Wood Products,Logs (cubic metres),3429551
2004,British Columbia,Exports,Primary Wood Products,Pulpwood (cubic metres),35915
2004,British Columbia,Exports,Pulp and Paper Products,Newsprint (tonnes),941808
2004,British Columbia,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),1576175
2004,British Columbia,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),4695711
2004,British Columbia,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),72215
2004,British Columbia,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),1558560
2004,British Columbia,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),205880
2004,British Columbia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),598402
2004,British Columbia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),32119029
2004,British Columbia,Exports,Wood-Fabricated Materials,Veneer (square metres),256140878
2004,Manitoba,Exports,Primary Wood Products,Logs (cubic metres),2979
2004,Manitoba,Exports,Primary Wood Products,Pulpwood (cubic metres),123
2004,Manitoba,Exports,Pulp and Paper Products,Newsprint (tonnes),150045
2004,Manitoba,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),104546
2004,Manitoba,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),688
2004,Manitoba,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),22929
2004,Manitoba,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),429888
2004,Manitoba,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),4979
2004,Manitoba,Exports,Wood-Fabricated Materials,Plywood (cubic metres),430
2004,Manitoba,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),466886
2004,Manitoba,Exports,Wood-Fabricated Materials,Veneer (square metres),3414
2004,New Brunswick,Exports,Primary Wood Products,Logs (cubic metres),13109
2004,New Brunswick,Exports,Primary Wood Products,Pulpwood (cubic metres),234
2004,New Brunswick,Exports,Pulp and Paper Products,Newsprint (tonnes),293823
2004,New Brunswick,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),804616
2004,New Brunswick,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),734255
2004,New Brunswick,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),51294
2004,New Brunswick,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),286481
2004,New Brunswick,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),53862
2004,New Brunswick,Exports,Wood-Fabricated Materials,Plywood (cubic metres),488
2004,New Brunswick,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),2932857
2004,New Brunswick,Exports,Wood-Fabricated Materials,Veneer (square metres),866295
2004,Newfoundland and Labrador,Exports,Pulp and Paper Products,Newsprint (tonnes),729359
2004,Newfoundland and Labrador,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),7939
2004,Newfoundland and Labrador,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),9312
2004,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),36
2004,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),9
2004,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Plywood (cubic metres),94
2004,Newfoundland and Labrador,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),81409
2004,Nova Scotia,Exports,Primary Wood Products,Logs (cubic metres),13010
2004,Nova Scotia,Exports,Pulp and Paper Products,Newsprint (tonnes),399731
2004,Nova Scotia,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),306047
2004,Nova Scotia,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),548292
2004,Nova Scotia,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),1234
2004,Nova Scotia,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),324
2004,Nova Scotia,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),185
2004,Nova Scotia,Exports,Wood-Fabricated Materials,Plywood (cubic metres),313
2004,Nova Scotia,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),1203303
2004,Nova Scotia,Exports,Wood-Fabricated Materials,Veneer (square metres),2395
2004,Ontario,Exports,Primary Wood Products,Logs (cubic metres),184962
2004,Ontario,Exports,Primary Wood Products,Pulpwood (cubic metres),141840
2004,Ontario,Exports,Pulp and Paper Products,Newsprint (tonnes),1542078
2004,Ontario,Exports,Pulp and Paper Products,Other paper and paperboard (tonnes),2029349
2004,Ontario,Exports,Pulp and Paper Products,Wood pulp (air dry metric tonnes),1509279
2004,Ontario,Exports,Wood-Fabricated Materials,Hardwood lumber (cubic metres),512401
2004,Ontario,Exports,Wood-Fabricated Materials,Oriented strandboard (cubic metres),2358204
2004,Ontario,Exports,Wood-Fabricated Materials,Particleboard (cubic metres),122365
2004,Ontario,Exports,Wood-Fabricated Materials,Plywood (cubic metres),276827
2004,Ontario,Exports,Wood-Fabricated Materials,Softwood lumber (cubic metres),4515529
